,HCPID,Trial,TrialType,BlockType
11265,171633_fnca,1,Reward,MostlyReward
11266,171633_fnca,2,Reward,MostlyReward
11267,171633_fnca,3,Punishment,MostlyReward
11268,171633_fnca,4,Reward,MostlyReward
11269,171633_fnca,5,Reward,MostlyReward
11270,171633_fnca,6,Reward,MostlyReward
11271,171633_fnca,7,Neutral,MostlyReward
11272,171633_fnca,8,Reward,MostlyReward
11273,171633_fnca,10,Reward,MostlyPunishment
11274,171633_fnca,11,Punishment,MostlyPunishment
11275,171633_fnca,12,Punishment,MostlyPunishment
11276,171633_fnca,13,Punishment,MostlyPunishment
11277,171633_fnca,14,Neutral,MostlyPunishment
11278,171633_fnca,15,Punishment,MostlyPunishment
11279,171633_fnca,16,Punishment,MostlyPunishment
11280,171633_fnca,17,Punishment,MostlyPunishment
11281,171633_fnca,19,Punishment,MostlyPunishment
11282,171633_fnca,20,Punishment,MostlyPunishment
11283,171633_fnca,21,Punishment,MostlyPunishment
11284,171633_fnca,22,Neutral,MostlyPunishment
11285,171633_fnca,23,Punishment,MostlyPunishment
11286,171633_fnca,24,Neutral,MostlyPunishment
11287,171633_fnca,25,Punishment,MostlyPunishment
11288,171633_fnca,26,Punishment,MostlyPunishment
11289,171633_fnca,28,Reward,MostlyReward
11290,171633_fnca,29,Reward,MostlyReward
11291,171633_fnca,30,Punishment,MostlyReward
11292,171633_fnca,31,Reward,MostlyReward
11293,171633_fnca,32,Punishment,MostlyReward
11294,171633_fnca,33,Reward,MostlyReward
11295,171633_fnca,34,Reward,MostlyReward
11296,171633_fnca,35,Reward,MostlyReward
11297,171633_fnca,1,Punishment,MostlyPunishment
11298,171633_fnca,2,Punishment,MostlyPunishment
11299,171633_fnca,3,Reward,MostlyPunishment
11300,171633_fnca,4,Punishment,MostlyPunishment
11301,171633_fnca,5,Reward,MostlyPunishment
11302,171633_fnca,6,Punishment,MostlyPunishment
11303,171633_fnca,7,Punishment,MostlyPunishment
11304,171633_fnca,8,Punishment,MostlyPunishment
11305,171633_fnca,10,Reward,MostlyReward
11306,171633_fnca,11,Neutral,MostlyReward
11307,171633_fnca,12,Reward,MostlyReward
11308,171633_fnca,13,Reward,MostlyReward
11309,171633_fnca,14,Reward,MostlyReward
11310,171633_fnca,15,Reward,MostlyReward
11311,171633_fnca,16,Neutral,MostlyReward
11312,171633_fnca,17,Reward,MostlyReward
11313,171633_fnca,19,Punishment,MostlyPunishment
11314,171633_fnca,20,Punishment,MostlyPunishment
11315,171633_fnca,21,Reward,MostlyPunishment
11316,171633_fnca,22,Punishment,MostlyPunishment
11317,171633_fnca,23,Reward,MostlyPunishment
11318,171633_fnca,24,Punishment,MostlyPunishment
11319,171633_fnca,25,Punishment,MostlyPunishment
11320,171633_fnca,26,Punishment,MostlyPunishment
11321,171633_fnca,28,Reward,MostlyReward
11322,171633_fnca,29,Reward,MostlyReward
11323,171633_fnca,30,Punishment,MostlyReward
11324,171633_fnca,31,Reward,MostlyReward
11325,171633_fnca,32,Punishment,MostlyReward
11326,171633_fnca,33,Reward,MostlyReward
11327,171633_fnca,34,Reward,MostlyReward
11328,171633_fnca,35,Reward,MostlyReward
