,HCPID,Trial,TrialType,BlockType
8705,156233_fnca,1,Reward,MostlyReward
8706,156233_fnca,2,Reward,MostlyReward
8707,156233_fnca,3,Punishment,MostlyReward
8708,156233_fnca,4,Reward,MostlyReward
8709,156233_fnca,5,Reward,MostlyReward
8710,156233_fnca,6,Reward,MostlyReward
8711,156233_fnca,7,Neutral,MostlyReward
8712,156233_fnca,8,Reward,MostlyReward
8713,156233_fnca,10,Reward,MostlyPunishment
8714,156233_fnca,11,Punishment,MostlyPunishment
8715,156233_fnca,12,Punishment,MostlyPunishment
8716,156233_fnca,13,Punishment,MostlyPunishment
8717,156233_fnca,14,Neutral,MostlyPunishment
8718,156233_fnca,15,Punishment,MostlyPunishment
8719,156233_fnca,16,Punishment,MostlyPunishment
8720,156233_fnca,17,Punishment,MostlyPunishment
8721,156233_fnca,19,Punishment,MostlyPunishment
8722,156233_fnca,20,Punishment,MostlyPunishment
8723,156233_fnca,21,Punishment,MostlyPunishment
8724,156233_fnca,22,Neutral,MostlyPunishment
8725,156233_fnca,23,Punishment,MostlyPunishment
8726,156233_fnca,24,Neutral,MostlyPunishment
8727,156233_fnca,25,Punishment,MostlyPunishment
8728,156233_fnca,26,Punishment,MostlyPunishment
8729,156233_fnca,28,Reward,MostlyReward
8730,156233_fnca,29,Reward,MostlyReward
8731,156233_fnca,30,Punishment,MostlyReward
8732,156233_fnca,31,Reward,MostlyReward
8733,156233_fnca,32,Punishment,MostlyReward
8734,156233_fnca,33,Reward,MostlyReward
8735,156233_fnca,34,Reward,MostlyReward
8736,156233_fnca,35,Reward,MostlyReward
8737,156233_fnca,1,Punishment,MostlyPunishment
8738,156233_fnca,2,Punishment,MostlyPunishment
8739,156233_fnca,3,Reward,MostlyPunishment
8740,156233_fnca,4,Punishment,MostlyPunishment
8741,156233_fnca,5,Reward,MostlyPunishment
8742,156233_fnca,6,Punishment,MostlyPunishment
8743,156233_fnca,7,Punishment,MostlyPunishment
8744,156233_fnca,8,Punishment,MostlyPunishment
8745,156233_fnca,10,Reward,MostlyReward
8746,156233_fnca,11,Neutral,MostlyReward
8747,156233_fnca,12,Reward,MostlyReward
8748,156233_fnca,13,Reward,MostlyReward
8749,156233_fnca,14,Reward,MostlyReward
8750,156233_fnca,15,Reward,MostlyReward
8751,156233_fnca,16,Neutral,MostlyReward
8752,156233_fnca,17,Reward,MostlyReward
8753,156233_fnca,19,Punishment,MostlyPunishment
8754,156233_fnca,20,Punishment,MostlyPunishment
8755,156233_fnca,21,Reward,MostlyPunishment
8756,156233_fnca,22,Punishment,MostlyPunishment
8757,156233_fnca,23,Reward,MostlyPunishment
8758,156233_fnca,24,Punishment,MostlyPunishment
8759,156233_fnca,25,Punishment,MostlyPunishment
8760,156233_fnca,26,Punishment,MostlyPunishment
8761,156233_fnca,28,Reward,MostlyReward
8762,156233_fnca,29,Reward,MostlyReward
8763,156233_fnca,30,Punishment,MostlyReward
8764,156233_fnca,31,Reward,MostlyReward
8765,156233_fnca,32,Punishment,MostlyReward
8766,156233_fnca,33,Reward,MostlyReward
8767,156233_fnca,34,Reward,MostlyReward
8768,156233_fnca,35,Reward,MostlyReward
