,HCPID,Trial,TrialType,BlockType
7585,150523_fnca,1,Punishment,MostlyPunishment
7586,150523_fnca,2,Punishment,MostlyPunishment
7587,150523_fnca,3,Reward,MostlyPunishment
7588,150523_fnca,4,Punishment,MostlyPunishment
7589,150523_fnca,5,Reward,MostlyPunishment
7590,150523_fnca,6,Punishment,MostlyPunishment
7591,150523_fnca,7,Punishment,MostlyPunishment
7592,150523_fnca,8,Punishment,MostlyPunishment
7593,150523_fnca,10,Reward,MostlyReward
7594,150523_fnca,11,Neutral,MostlyReward
7595,150523_fnca,12,Reward,MostlyReward
7596,150523_fnca,13,Reward,MostlyReward
7597,150523_fnca,14,Reward,MostlyReward
7598,150523_fnca,15,Reward,MostlyReward
7599,150523_fnca,16,Neutral,MostlyReward
7600,150523_fnca,17,Reward,MostlyReward
7601,150523_fnca,19,Punishment,MostlyPunishment
7602,150523_fnca,20,Punishment,MostlyPunishment
7603,150523_fnca,21,Reward,MostlyPunishment
7604,150523_fnca,22,Punishment,MostlyPunishment
7605,150523_fnca,23,Reward,MostlyPunishment
7606,150523_fnca,24,Punishment,MostlyPunishment
7607,150523_fnca,25,Punishment,MostlyPunishment
7608,150523_fnca,26,Punishment,MostlyPunishment
7609,150523_fnca,28,Reward,MostlyReward
7610,150523_fnca,29,Reward,MostlyReward
7611,150523_fnca,30,Punishment,MostlyReward
7612,150523_fnca,31,Reward,MostlyReward
7613,150523_fnca,32,Punishment,MostlyReward
7614,150523_fnca,33,Reward,MostlyReward
7615,150523_fnca,34,Reward,MostlyReward
7616,150523_fnca,35,Reward,MostlyReward
