,HCPID,Trial,TrialType,BlockType
3393,122317_fnca,1,Reward,MostlyReward
3394,122317_fnca,2,Reward,MostlyReward
3395,122317_fnca,3,Punishment,MostlyReward
3396,122317_fnca,4,Reward,MostlyReward
3397,122317_fnca,5,Reward,MostlyReward
3398,122317_fnca,6,Reward,MostlyReward
3399,122317_fnca,7,Neutral,MostlyReward
3400,122317_fnca,8,Reward,MostlyReward
3401,122317_fnca,10,Reward,MostlyPunishment
3402,122317_fnca,11,Punishment,MostlyPunishment
3403,122317_fnca,12,Punishment,MostlyPunishment
3404,122317_fnca,13,Punishment,MostlyPunishment
3405,122317_fnca,14,Neutral,MostlyPunishment
3406,122317_fnca,15,Punishment,MostlyPunishment
3407,122317_fnca,16,Punishment,MostlyPunishment
3408,122317_fnca,17,Punishment,MostlyPunishment
3409,122317_fnca,19,Punishment,MostlyPunishment
3410,122317_fnca,20,Punishment,MostlyPunishment
3411,122317_fnca,21,Punishment,MostlyPunishment
3412,122317_fnca,22,Neutral,MostlyPunishment
3413,122317_fnca,23,Punishment,MostlyPunishment
3414,122317_fnca,24,Neutral,MostlyPunishment
3415,122317_fnca,25,Punishment,MostlyPunishment
3416,122317_fnca,26,Punishment,MostlyPunishment
3417,122317_fnca,28,Reward,MostlyReward
3418,122317_fnca,29,Reward,MostlyReward
3419,122317_fnca,30,Punishment,MostlyReward
3420,122317_fnca,31,Reward,MostlyReward
3421,122317_fnca,32,Punishment,MostlyReward
3422,122317_fnca,33,Reward,MostlyReward
3423,122317_fnca,34,Reward,MostlyReward
3424,122317_fnca,35,Reward,MostlyReward
3425,122317_fnca,1,Punishment,MostlyPunishment
3426,122317_fnca,2,Punishment,MostlyPunishment
3427,122317_fnca,3,Reward,MostlyPunishment
3428,122317_fnca,4,Punishment,MostlyPunishment
3429,122317_fnca,5,Reward,MostlyPunishment
3430,122317_fnca,6,Punishment,MostlyPunishment
3431,122317_fnca,7,Punishment,MostlyPunishment
3432,122317_fnca,8,Punishment,MostlyPunishment
3433,122317_fnca,10,Reward,MostlyReward
3434,122317_fnca,11,Neutral,MostlyReward
3435,122317_fnca,12,Reward,MostlyReward
3436,122317_fnca,13,Reward,MostlyReward
3437,122317_fnca,14,Reward,MostlyReward
3438,122317_fnca,15,Reward,MostlyReward
3439,122317_fnca,16,Neutral,MostlyReward
3440,122317_fnca,17,Reward,MostlyReward
3441,122317_fnca,19,Punishment,MostlyPunishment
3442,122317_fnca,20,Punishment,MostlyPunishment
3443,122317_fnca,21,Reward,MostlyPunishment
3444,122317_fnca,22,Punishment,MostlyPunishment
3445,122317_fnca,23,Reward,MostlyPunishment
3446,122317_fnca,24,Punishment,MostlyPunishment
3447,122317_fnca,25,Punishment,MostlyPunishment
3448,122317_fnca,26,Punishment,MostlyPunishment
3449,122317_fnca,28,Reward,MostlyReward
3450,122317_fnca,29,Reward,MostlyReward
3451,122317_fnca,30,Punishment,MostlyReward
3452,122317_fnca,31,Reward,MostlyReward
3453,122317_fnca,32,Punishment,MostlyReward
3454,122317_fnca,33,Reward,MostlyReward
3455,122317_fnca,34,Reward,MostlyReward
3456,122317_fnca,35,Reward,MostlyReward
