,HCPID,Trial,TrialType,BlockType
9217,159239_fnca,1,Reward,MostlyReward
9218,159239_fnca,2,Reward,MostlyReward
9219,159239_fnca,3,Punishment,MostlyReward
9220,159239_fnca,4,Reward,MostlyReward
9221,159239_fnca,5,Reward,MostlyReward
9222,159239_fnca,6,Reward,MostlyReward
9223,159239_fnca,7,Neutral,MostlyReward
9224,159239_fnca,8,Reward,MostlyReward
9225,159239_fnca,10,Reward,MostlyPunishment
9226,159239_fnca,11,Punishment,MostlyPunishment
9227,159239_fnca,12,Punishment,MostlyPunishment
9228,159239_fnca,13,Punishment,MostlyPunishment
9229,159239_fnca,14,Neutral,MostlyPunishment
9230,159239_fnca,15,Punishment,MostlyPunishment
9231,159239_fnca,16,Punishment,MostlyPunishment
9232,159239_fnca,17,Punishment,MostlyPunishment
9233,159239_fnca,19,Punishment,MostlyPunishment
9234,159239_fnca,20,Punishment,MostlyPunishment
9235,159239_fnca,21,Punishment,MostlyPunishment
9236,159239_fnca,22,Neutral,MostlyPunishment
9237,159239_fnca,23,Punishment,MostlyPunishment
9238,159239_fnca,24,Neutral,MostlyPunishment
9239,159239_fnca,25,Punishment,MostlyPunishment
9240,159239_fnca,26,Punishment,MostlyPunishment
9241,159239_fnca,28,Reward,MostlyReward
9242,159239_fnca,29,Reward,MostlyReward
9243,159239_fnca,30,Punishment,MostlyReward
9244,159239_fnca,31,Reward,MostlyReward
9245,159239_fnca,32,Punishment,MostlyReward
9246,159239_fnca,33,Reward,MostlyReward
9247,159239_fnca,34,Reward,MostlyReward
9248,159239_fnca,35,Reward,MostlyReward
9249,159239_fnca,1,Punishment,MostlyPunishment
9250,159239_fnca,2,Punishment,MostlyPunishment
9251,159239_fnca,3,Reward,MostlyPunishment
9252,159239_fnca,4,Punishment,MostlyPunishment
9253,159239_fnca,5,Reward,MostlyPunishment
9254,159239_fnca,6,Punishment,MostlyPunishment
9255,159239_fnca,7,Punishment,MostlyPunishment
9256,159239_fnca,8,Punishment,MostlyPunishment
9257,159239_fnca,10,Reward,MostlyReward
9258,159239_fnca,11,Neutral,MostlyReward
9259,159239_fnca,12,Reward,MostlyReward
9260,159239_fnca,13,Reward,MostlyReward
9261,159239_fnca,14,Reward,MostlyReward
9262,159239_fnca,15,Reward,MostlyReward
9263,159239_fnca,16,Neutral,MostlyReward
9264,159239_fnca,17,Reward,MostlyReward
9265,159239_fnca,19,Punishment,MostlyPunishment
9266,159239_fnca,20,Punishment,MostlyPunishment
9267,159239_fnca,21,Reward,MostlyPunishment
9268,159239_fnca,22,Punishment,MostlyPunishment
9269,159239_fnca,23,Reward,MostlyPunishment
9270,159239_fnca,24,Punishment,MostlyPunishment
9271,159239_fnca,25,Punishment,MostlyPunishment
9272,159239_fnca,26,Punishment,MostlyPunishment
9273,159239_fnca,28,Reward,MostlyReward
9274,159239_fnca,29,Reward,MostlyReward
9275,159239_fnca,30,Punishment,MostlyReward
9276,159239_fnca,31,Reward,MostlyReward
9277,159239_fnca,32,Punishment,MostlyReward
9278,159239_fnca,33,Reward,MostlyReward
9279,159239_fnca,34,Reward,MostlyReward
9280,159239_fnca,35,Reward,MostlyReward
