,HCPID,Trial,TrialType,BlockType
65,100408_fnca,1,Reward,MostlyReward
66,100408_fnca,2,Reward,MostlyReward
67,100408_fnca,3,Punishment,MostlyReward
68,100408_fnca,4,Reward,MostlyReward
69,100408_fnca,5,Reward,MostlyReward
70,100408_fnca,6,Reward,MostlyReward
71,100408_fnca,7,Neutral,MostlyReward
72,100408_fnca,8,Reward,MostlyReward
73,100408_fnca,10,Reward,MostlyPunishment
74,100408_fnca,11,Punishment,MostlyPunishment
75,100408_fnca,12,Punishment,MostlyPunishment
76,100408_fnca,13,Punishment,MostlyPunishment
77,100408_fnca,14,Neutral,MostlyPunishment
78,100408_fnca,15,Punishment,MostlyPunishment
79,100408_fnca,16,Punishment,MostlyPunishment
80,100408_fnca,17,Punishment,MostlyPunishment
81,100408_fnca,19,Punishment,MostlyPunishment
82,100408_fnca,20,Punishment,MostlyPunishment
83,100408_fnca,21,Punishment,MostlyPunishment
84,100408_fnca,22,Neutral,MostlyPunishment
85,100408_fnca,23,Punishment,MostlyPunishment
86,100408_fnca,24,Neutral,MostlyPunishment
87,100408_fnca,25,Punishment,MostlyPunishment
88,100408_fnca,26,Punishment,MostlyPunishment
89,100408_fnca,28,Reward,MostlyReward
90,100408_fnca,29,Reward,MostlyReward
91,100408_fnca,30,Punishment,MostlyReward
92,100408_fnca,31,Reward,MostlyReward
93,100408_fnca,32,Punishment,MostlyReward
94,100408_fnca,33,Reward,MostlyReward
95,100408_fnca,34,Reward,MostlyReward
96,100408_fnca,35,Reward,MostlyReward
97,100408_fnca,1,Punishment,MostlyPunishment
98,100408_fnca,2,Punishment,MostlyPunishment
99,100408_fnca,3,Reward,MostlyPunishment
100,100408_fnca,4,Punishment,MostlyPunishment
101,100408_fnca,5,Reward,MostlyPunishment
102,100408_fnca,6,Punishment,MostlyPunishment
103,100408_fnca,7,Punishment,MostlyPunishment
104,100408_fnca,8,Punishment,MostlyPunishment
105,100408_fnca,10,Reward,MostlyReward
106,100408_fnca,11,Neutral,MostlyReward
107,100408_fnca,12,Reward,MostlyReward
108,100408_fnca,13,Reward,MostlyReward
109,100408_fnca,14,Reward,MostlyReward
110,100408_fnca,15,Reward,MostlyReward
111,100408_fnca,16,Neutral,MostlyReward
112,100408_fnca,17,Reward,MostlyReward
113,100408_fnca,19,Punishment,MostlyPunishment
114,100408_fnca,20,Punishment,MostlyPunishment
115,100408_fnca,21,Reward,MostlyPunishment
116,100408_fnca,22,Punishment,MostlyPunishment
117,100408_fnca,23,Reward,MostlyPunishment
118,100408_fnca,24,Punishment,MostlyPunishment
119,100408_fnca,25,Punishment,MostlyPunishment
120,100408_fnca,26,Punishment,MostlyPunishment
121,100408_fnca,28,Reward,MostlyReward
122,100408_fnca,29,Reward,MostlyReward
123,100408_fnca,30,Punishment,MostlyReward
124,100408_fnca,31,Reward,MostlyReward
125,100408_fnca,32,Punishment,MostlyReward
126,100408_fnca,33,Reward,MostlyReward
127,100408_fnca,34,Reward,MostlyReward
128,100408_fnca,35,Reward,MostlyReward
