,HCPID,Trial,TrialType,BlockType
9025,158136_fnca,1,Reward,MostlyReward
9026,158136_fnca,2,Reward,MostlyReward
9027,158136_fnca,3,Punishment,MostlyReward
9028,158136_fnca,4,Reward,MostlyReward
9029,158136_fnca,5,Reward,MostlyReward
9030,158136_fnca,6,Reward,MostlyReward
9031,158136_fnca,7,Neutral,MostlyReward
9032,158136_fnca,8,Reward,MostlyReward
9033,158136_fnca,10,Reward,MostlyPunishment
9034,158136_fnca,11,Punishment,MostlyPunishment
9035,158136_fnca,12,Punishment,MostlyPunishment
9036,158136_fnca,13,Punishment,MostlyPunishment
9037,158136_fnca,14,Neutral,MostlyPunishment
9038,158136_fnca,15,Punishment,MostlyPunishment
9039,158136_fnca,16,Punishment,MostlyPunishment
9040,158136_fnca,17,Punishment,MostlyPunishment
9041,158136_fnca,19,Punishment,MostlyPunishment
9042,158136_fnca,20,Punishment,MostlyPunishment
9043,158136_fnca,21,Punishment,MostlyPunishment
9044,158136_fnca,22,Neutral,MostlyPunishment
9045,158136_fnca,23,Punishment,MostlyPunishment
9046,158136_fnca,24,Neutral,MostlyPunishment
9047,158136_fnca,25,Punishment,MostlyPunishment
9048,158136_fnca,26,Punishment,MostlyPunishment
9049,158136_fnca,28,Reward,MostlyReward
9050,158136_fnca,29,Reward,MostlyReward
9051,158136_fnca,30,Punishment,MostlyReward
9052,158136_fnca,31,Reward,MostlyReward
9053,158136_fnca,32,Punishment,MostlyReward
9054,158136_fnca,33,Reward,MostlyReward
9055,158136_fnca,34,Reward,MostlyReward
9056,158136_fnca,35,Reward,MostlyReward
9057,158136_fnca,1,Punishment,MostlyPunishment
9058,158136_fnca,2,Punishment,MostlyPunishment
9059,158136_fnca,3,Reward,MostlyPunishment
9060,158136_fnca,4,Punishment,MostlyPunishment
9061,158136_fnca,5,Reward,MostlyPunishment
9062,158136_fnca,6,Punishment,MostlyPunishment
9063,158136_fnca,7,Punishment,MostlyPunishment
9064,158136_fnca,8,Punishment,MostlyPunishment
9065,158136_fnca,10,Reward,MostlyReward
9066,158136_fnca,11,Neutral,MostlyReward
9067,158136_fnca,12,Reward,MostlyReward
9068,158136_fnca,13,Reward,MostlyReward
9069,158136_fnca,14,Reward,MostlyReward
9070,158136_fnca,15,Reward,MostlyReward
9071,158136_fnca,16,Neutral,MostlyReward
9072,158136_fnca,17,Reward,MostlyReward
9073,158136_fnca,19,Punishment,MostlyPunishment
9074,158136_fnca,20,Punishment,MostlyPunishment
9075,158136_fnca,21,Reward,MostlyPunishment
9076,158136_fnca,22,Punishment,MostlyPunishment
9077,158136_fnca,23,Reward,MostlyPunishment
9078,158136_fnca,24,Punishment,MostlyPunishment
9079,158136_fnca,25,Punishment,MostlyPunishment
9080,158136_fnca,26,Punishment,MostlyPunishment
9081,158136_fnca,28,Reward,MostlyReward
9082,158136_fnca,29,Reward,MostlyReward
9083,158136_fnca,30,Punishment,MostlyReward
9084,158136_fnca,31,Reward,MostlyReward
9085,158136_fnca,32,Punishment,MostlyReward
9086,158136_fnca,33,Reward,MostlyReward
9087,158136_fnca,34,Reward,MostlyReward
9088,158136_fnca,35,Reward,MostlyReward
