,HCPID,Trial,TrialType,BlockType
10497,165234_fnca,1,Reward,MostlyReward
10498,165234_fnca,2,Reward,MostlyReward
10499,165234_fnca,3,Punishment,MostlyReward
10500,165234_fnca,4,Reward,MostlyReward
10501,165234_fnca,5,Reward,MostlyReward
10502,165234_fnca,6,Reward,MostlyReward
10503,165234_fnca,7,Neutral,MostlyReward
10504,165234_fnca,8,Reward,MostlyReward
10505,165234_fnca,10,Reward,MostlyPunishment
10506,165234_fnca,11,Punishment,MostlyPunishment
10507,165234_fnca,12,Punishment,MostlyPunishment
10508,165234_fnca,13,Punishment,MostlyPunishment
10509,165234_fnca,14,Neutral,MostlyPunishment
10510,165234_fnca,15,Punishment,MostlyPunishment
10511,165234_fnca,16,Punishment,MostlyPunishment
10512,165234_fnca,17,Punishment,MostlyPunishment
10513,165234_fnca,19,Punishment,MostlyPunishment
10514,165234_fnca,20,Punishment,MostlyPunishment
10515,165234_fnca,21,Punishment,MostlyPunishment
10516,165234_fnca,22,Neutral,MostlyPunishment
10517,165234_fnca,23,Punishment,MostlyPunishment
10518,165234_fnca,24,Neutral,MostlyPunishment
10519,165234_fnca,25,Punishment,MostlyPunishment
10520,165234_fnca,26,Punishment,MostlyPunishment
10521,165234_fnca,28,Reward,MostlyReward
10522,165234_fnca,29,Reward,MostlyReward
10523,165234_fnca,30,Punishment,MostlyReward
10524,165234_fnca,31,Reward,MostlyReward
10525,165234_fnca,32,Punishment,MostlyReward
10526,165234_fnca,33,Reward,MostlyReward
10527,165234_fnca,34,Reward,MostlyReward
10528,165234_fnca,35,Reward,MostlyReward
10529,165234_fnca,1,Punishment,MostlyPunishment
10530,165234_fnca,2,Punishment,MostlyPunishment
10531,165234_fnca,3,Reward,MostlyPunishment
10532,165234_fnca,4,Punishment,MostlyPunishment
10533,165234_fnca,5,Reward,MostlyPunishment
10534,165234_fnca,6,Punishment,MostlyPunishment
10535,165234_fnca,7,Punishment,MostlyPunishment
10536,165234_fnca,8,Punishment,MostlyPunishment
10537,165234_fnca,10,Reward,MostlyReward
10538,165234_fnca,11,Neutral,MostlyReward
10539,165234_fnca,12,Reward,MostlyReward
10540,165234_fnca,13,Reward,MostlyReward
10541,165234_fnca,14,Reward,MostlyReward
10542,165234_fnca,15,Reward,MostlyReward
10543,165234_fnca,16,Neutral,MostlyReward
10544,165234_fnca,17,Reward,MostlyReward
10545,165234_fnca,19,Punishment,MostlyPunishment
10546,165234_fnca,20,Punishment,MostlyPunishment
10547,165234_fnca,21,Reward,MostlyPunishment
10548,165234_fnca,22,Punishment,MostlyPunishment
10549,165234_fnca,23,Reward,MostlyPunishment
10550,165234_fnca,24,Punishment,MostlyPunishment
10551,165234_fnca,25,Punishment,MostlyPunishment
10552,165234_fnca,26,Punishment,MostlyPunishment
10553,165234_fnca,28,Reward,MostlyReward
10554,165234_fnca,29,Reward,MostlyReward
10555,165234_fnca,30,Punishment,MostlyReward
10556,165234_fnca,31,Reward,MostlyReward
10557,165234_fnca,32,Punishment,MostlyReward
10558,165234_fnca,33,Reward,MostlyReward
10559,165234_fnca,34,Reward,MostlyReward
10560,165234_fnca,35,Reward,MostlyReward
