,HCPID,Trial,TrialType,BlockType
4417,129028_fnca,1,Reward,MostlyReward
4418,129028_fnca,2,Reward,MostlyReward
4419,129028_fnca,3,Punishment,MostlyReward
4420,129028_fnca,4,Reward,MostlyReward
4421,129028_fnca,5,Reward,MostlyReward
4422,129028_fnca,6,Reward,MostlyReward
4423,129028_fnca,7,Neutral,MostlyReward
4424,129028_fnca,8,Reward,MostlyReward
4425,129028_fnca,10,Reward,MostlyPunishment
4426,129028_fnca,11,Punishment,MostlyPunishment
4427,129028_fnca,12,Punishment,MostlyPunishment
4428,129028_fnca,13,Punishment,MostlyPunishment
4429,129028_fnca,14,Neutral,MostlyPunishment
4430,129028_fnca,15,Punishment,MostlyPunishment
4431,129028_fnca,16,Punishment,MostlyPunishment
4432,129028_fnca,17,Punishment,MostlyPunishment
4433,129028_fnca,19,Punishment,MostlyPunishment
4434,129028_fnca,20,Punishment,MostlyPunishment
4435,129028_fnca,21,Punishment,MostlyPunishment
4436,129028_fnca,22,Neutral,MostlyPunishment
4437,129028_fnca,23,Punishment,MostlyPunishment
4438,129028_fnca,24,Neutral,MostlyPunishment
4439,129028_fnca,25,Punishment,MostlyPunishment
4440,129028_fnca,26,Punishment,MostlyPunishment
4441,129028_fnca,28,Reward,MostlyReward
4442,129028_fnca,29,Reward,MostlyReward
4443,129028_fnca,30,Punishment,MostlyReward
4444,129028_fnca,31,Reward,MostlyReward
4445,129028_fnca,32,Punishment,MostlyReward
4446,129028_fnca,33,Reward,MostlyReward
4447,129028_fnca,34,Reward,MostlyReward
4448,129028_fnca,35,Reward,MostlyReward
4449,129028_fnca,1,Punishment,MostlyPunishment
4450,129028_fnca,2,Punishment,MostlyPunishment
4451,129028_fnca,3,Reward,MostlyPunishment
4452,129028_fnca,4,Punishment,MostlyPunishment
4453,129028_fnca,5,Reward,MostlyPunishment
4454,129028_fnca,6,Punishment,MostlyPunishment
4455,129028_fnca,7,Punishment,MostlyPunishment
4456,129028_fnca,8,Punishment,MostlyPunishment
4457,129028_fnca,10,Reward,MostlyReward
4458,129028_fnca,11,Neutral,MostlyReward
4459,129028_fnca,12,Reward,MostlyReward
4460,129028_fnca,13,Reward,MostlyReward
4461,129028_fnca,14,Reward,MostlyReward
4462,129028_fnca,15,Reward,MostlyReward
4463,129028_fnca,16,Neutral,MostlyReward
4464,129028_fnca,17,Reward,MostlyReward
4465,129028_fnca,19,Punishment,MostlyPunishment
4466,129028_fnca,20,Punishment,MostlyPunishment
4467,129028_fnca,21,Reward,MostlyPunishment
4468,129028_fnca,22,Punishment,MostlyPunishment
4469,129028_fnca,23,Reward,MostlyPunishment
4470,129028_fnca,24,Punishment,MostlyPunishment
4471,129028_fnca,25,Punishment,MostlyPunishment
4472,129028_fnca,26,Punishment,MostlyPunishment
4473,129028_fnca,28,Reward,MostlyReward
4474,129028_fnca,29,Reward,MostlyReward
4475,129028_fnca,30,Punishment,MostlyReward
4476,129028_fnca,31,Reward,MostlyReward
4477,129028_fnca,32,Punishment,MostlyReward
4478,129028_fnca,33,Reward,MostlyReward
4479,129028_fnca,34,Reward,MostlyReward
4480,129028_fnca,35,Reward,MostlyReward
