,HCPID,Trial,TrialType,BlockType
5953,139233_fnca,1,Reward,MostlyReward
5954,139233_fnca,2,Reward,MostlyReward
5955,139233_fnca,3,Punishment,MostlyReward
5956,139233_fnca,4,Reward,MostlyReward
5957,139233_fnca,5,Reward,MostlyReward
5958,139233_fnca,6,Reward,MostlyReward
5959,139233_fnca,7,Neutral,MostlyReward
5960,139233_fnca,8,Reward,MostlyReward
5961,139233_fnca,10,Reward,MostlyPunishment
5962,139233_fnca,11,Punishment,MostlyPunishment
5963,139233_fnca,12,Punishment,MostlyPunishment
5964,139233_fnca,13,Punishment,MostlyPunishment
5965,139233_fnca,14,Neutral,MostlyPunishment
5966,139233_fnca,15,Punishment,MostlyPunishment
5967,139233_fnca,16,Punishment,MostlyPunishment
5968,139233_fnca,17,Punishment,MostlyPunishment
5969,139233_fnca,19,Punishment,MostlyPunishment
5970,139233_fnca,20,Punishment,MostlyPunishment
5971,139233_fnca,21,Punishment,MostlyPunishment
5972,139233_fnca,22,Neutral,MostlyPunishment
5973,139233_fnca,23,Punishment,MostlyPunishment
5974,139233_fnca,24,Neutral,MostlyPunishment
5975,139233_fnca,25,Punishment,MostlyPunishment
5976,139233_fnca,26,Punishment,MostlyPunishment
5977,139233_fnca,28,Reward,MostlyReward
5978,139233_fnca,29,Reward,MostlyReward
5979,139233_fnca,30,Punishment,MostlyReward
5980,139233_fnca,31,Reward,MostlyReward
5981,139233_fnca,32,Punishment,MostlyReward
5982,139233_fnca,33,Reward,MostlyReward
5983,139233_fnca,34,Reward,MostlyReward
5984,139233_fnca,35,Reward,MostlyReward
5985,139233_fnca,1,Punishment,MostlyPunishment
5986,139233_fnca,2,Punishment,MostlyPunishment
5987,139233_fnca,3,Reward,MostlyPunishment
5988,139233_fnca,4,Punishment,MostlyPunishment
5989,139233_fnca,5,Reward,MostlyPunishment
5990,139233_fnca,6,Punishment,MostlyPunishment
5991,139233_fnca,7,Punishment,MostlyPunishment
5992,139233_fnca,8,Punishment,MostlyPunishment
5993,139233_fnca,10,Reward,MostlyReward
5994,139233_fnca,11,Neutral,MostlyReward
5995,139233_fnca,12,Reward,MostlyReward
5996,139233_fnca,13,Reward,MostlyReward
5997,139233_fnca,14,Reward,MostlyReward
5998,139233_fnca,15,Reward,MostlyReward
5999,139233_fnca,16,Neutral,MostlyReward
6000,139233_fnca,17,Reward,MostlyReward
6001,139233_fnca,19,Punishment,MostlyPunishment
6002,139233_fnca,20,Punishment,MostlyPunishment
6003,139233_fnca,21,Reward,MostlyPunishment
6004,139233_fnca,22,Punishment,MostlyPunishment
6005,139233_fnca,23,Reward,MostlyPunishment
6006,139233_fnca,24,Punishment,MostlyPunishment
6007,139233_fnca,25,Punishment,MostlyPunishment
6008,139233_fnca,26,Punishment,MostlyPunishment
6009,139233_fnca,28,Reward,MostlyReward
6010,139233_fnca,29,Reward,MostlyReward
6011,139233_fnca,30,Punishment,MostlyReward
6012,139233_fnca,31,Reward,MostlyReward
6013,139233_fnca,32,Punishment,MostlyReward
6014,139233_fnca,33,Reward,MostlyReward
6015,139233_fnca,34,Reward,MostlyReward
6016,139233_fnca,35,Reward,MostlyReward
