,HCPID,Trial,TrialType,BlockType
9409,160123_fnca,1,Reward,MostlyReward
9410,160123_fnca,2,Reward,MostlyReward
9411,160123_fnca,3,Punishment,MostlyReward
9412,160123_fnca,4,Reward,MostlyReward
9413,160123_fnca,5,Reward,MostlyReward
9414,160123_fnca,6,Reward,MostlyReward
9415,160123_fnca,7,Neutral,MostlyReward
9416,160123_fnca,8,Reward,MostlyReward
9417,160123_fnca,10,Reward,MostlyPunishment
9418,160123_fnca,11,Punishment,MostlyPunishment
9419,160123_fnca,12,Punishment,MostlyPunishment
9420,160123_fnca,13,Punishment,MostlyPunishment
9421,160123_fnca,14,Neutral,MostlyPunishment
9422,160123_fnca,15,Punishment,MostlyPunishment
9423,160123_fnca,16,Punishment,MostlyPunishment
9424,160123_fnca,17,Punishment,MostlyPunishment
9425,160123_fnca,19,Punishment,MostlyPunishment
9426,160123_fnca,20,Punishment,MostlyPunishment
9427,160123_fnca,21,Punishment,MostlyPunishment
9428,160123_fnca,22,Neutral,MostlyPunishment
9429,160123_fnca,23,Punishment,MostlyPunishment
9430,160123_fnca,24,Neutral,MostlyPunishment
9431,160123_fnca,25,Punishment,MostlyPunishment
9432,160123_fnca,26,Punishment,MostlyPunishment
9433,160123_fnca,28,Reward,MostlyReward
9434,160123_fnca,29,Reward,MostlyReward
9435,160123_fnca,30,Punishment,MostlyReward
9436,160123_fnca,31,Reward,MostlyReward
9437,160123_fnca,32,Punishment,MostlyReward
9438,160123_fnca,33,Reward,MostlyReward
9439,160123_fnca,34,Reward,MostlyReward
9440,160123_fnca,35,Reward,MostlyReward
9441,160123_fnca,1,Punishment,MostlyPunishment
9442,160123_fnca,2,Punishment,MostlyPunishment
9443,160123_fnca,3,Reward,MostlyPunishment
9444,160123_fnca,4,Punishment,MostlyPunishment
9445,160123_fnca,5,Reward,MostlyPunishment
9446,160123_fnca,6,Punishment,MostlyPunishment
9447,160123_fnca,7,Punishment,MostlyPunishment
9448,160123_fnca,8,Punishment,MostlyPunishment
9449,160123_fnca,10,Reward,MostlyReward
9450,160123_fnca,11,Neutral,MostlyReward
9451,160123_fnca,12,Reward,MostlyReward
9452,160123_fnca,13,Reward,MostlyReward
9453,160123_fnca,14,Reward,MostlyReward
9454,160123_fnca,15,Reward,MostlyReward
9455,160123_fnca,16,Neutral,MostlyReward
9456,160123_fnca,17,Reward,MostlyReward
9457,160123_fnca,19,Punishment,MostlyPunishment
9458,160123_fnca,20,Punishment,MostlyPunishment
9459,160123_fnca,21,Reward,MostlyPunishment
9460,160123_fnca,22,Punishment,MostlyPunishment
9461,160123_fnca,23,Reward,MostlyPunishment
9462,160123_fnca,24,Punishment,MostlyPunishment
9463,160123_fnca,25,Punishment,MostlyPunishment
9464,160123_fnca,26,Punishment,MostlyPunishment
9465,160123_fnca,28,Reward,MostlyReward
9466,160123_fnca,29,Reward,MostlyReward
9467,160123_fnca,30,Punishment,MostlyReward
9468,160123_fnca,31,Reward,MostlyReward
9469,160123_fnca,32,Punishment,MostlyReward
9470,160123_fnca,33,Reward,MostlyReward
9471,160123_fnca,34,Reward,MostlyReward
9472,160123_fnca,35,Reward,MostlyReward
