,HCPID,Trial,TrialType,BlockType
705,103414_fnca,1,Reward,MostlyReward
706,103414_fnca,2,Reward,MostlyReward
707,103414_fnca,3,Punishment,MostlyReward
708,103414_fnca,4,Reward,MostlyReward
709,103414_fnca,5,Reward,MostlyReward
710,103414_fnca,6,Reward,MostlyReward
711,103414_fnca,7,Neutral,MostlyReward
712,103414_fnca,8,Reward,MostlyReward
713,103414_fnca,10,Reward,MostlyPunishment
714,103414_fnca,11,Punishment,MostlyPunishment
715,103414_fnca,12,Punishment,MostlyPunishment
716,103414_fnca,13,Punishment,MostlyPunishment
717,103414_fnca,14,Neutral,MostlyPunishment
718,103414_fnca,15,Punishment,MostlyPunishment
719,103414_fnca,16,Punishment,MostlyPunishment
720,103414_fnca,17,Punishment,MostlyPunishment
721,103414_fnca,19,Punishment,MostlyPunishment
722,103414_fnca,20,Punishment,MostlyPunishment
723,103414_fnca,21,Punishment,MostlyPunishment
724,103414_fnca,22,Neutral,MostlyPunishment
725,103414_fnca,23,Punishment,MostlyPunishment
726,103414_fnca,24,Neutral,MostlyPunishment
727,103414_fnca,25,Punishment,MostlyPunishment
728,103414_fnca,26,Punishment,MostlyPunishment
729,103414_fnca,28,Reward,MostlyReward
730,103414_fnca,29,Reward,MostlyReward
731,103414_fnca,30,Punishment,MostlyReward
732,103414_fnca,31,Reward,MostlyReward
733,103414_fnca,32,Punishment,MostlyReward
734,103414_fnca,33,Reward,MostlyReward
735,103414_fnca,34,Reward,MostlyReward
736,103414_fnca,35,Reward,MostlyReward
737,103414_fnca,1,Punishment,MostlyPunishment
738,103414_fnca,2,Punishment,MostlyPunishment
739,103414_fnca,3,Reward,MostlyPunishment
740,103414_fnca,4,Punishment,MostlyPunishment
741,103414_fnca,5,Reward,MostlyPunishment
742,103414_fnca,6,Punishment,MostlyPunishment
743,103414_fnca,7,Punishment,MostlyPunishment
744,103414_fnca,8,Punishment,MostlyPunishment
745,103414_fnca,10,Reward,MostlyReward
746,103414_fnca,11,Neutral,MostlyReward
747,103414_fnca,12,Reward,MostlyReward
748,103414_fnca,13,Reward,MostlyReward
749,103414_fnca,14,Reward,MostlyReward
750,103414_fnca,15,Reward,MostlyReward
751,103414_fnca,16,Neutral,MostlyReward
752,103414_fnca,17,Reward,MostlyReward
753,103414_fnca,19,Punishment,MostlyPunishment
754,103414_fnca,20,Punishment,MostlyPunishment
755,103414_fnca,21,Reward,MostlyPunishment
756,103414_fnca,22,Punishment,MostlyPunishment
757,103414_fnca,23,Reward,MostlyPunishment
758,103414_fnca,24,Punishment,MostlyPunishment
759,103414_fnca,25,Punishment,MostlyPunishment
760,103414_fnca,26,Punishment,MostlyPunishment
761,103414_fnca,28,Reward,MostlyReward
762,103414_fnca,29,Reward,MostlyReward
763,103414_fnca,30,Punishment,MostlyReward
764,103414_fnca,31,Reward,MostlyReward
765,103414_fnca,32,Punishment,MostlyReward
766,103414_fnca,33,Reward,MostlyReward
767,103414_fnca,34,Reward,MostlyReward
768,103414_fnca,35,Reward,MostlyReward
