,HCPID,Trial,TrialType,BlockType
5057,133827_fnca,1,Reward,MostlyReward
5058,133827_fnca,2,Reward,MostlyReward
5059,133827_fnca,3,Punishment,MostlyReward
5060,133827_fnca,4,Reward,MostlyReward
5061,133827_fnca,5,Reward,MostlyReward
5062,133827_fnca,6,Reward,MostlyReward
5063,133827_fnca,7,Neutral,MostlyReward
5064,133827_fnca,8,Reward,MostlyReward
5065,133827_fnca,10,Reward,MostlyPunishment
5066,133827_fnca,11,Punishment,MostlyPunishment
5067,133827_fnca,12,Punishment,MostlyPunishment
5068,133827_fnca,13,Punishment,MostlyPunishment
5069,133827_fnca,14,Neutral,MostlyPunishment
5070,133827_fnca,15,Punishment,MostlyPunishment
5071,133827_fnca,16,Punishment,MostlyPunishment
5072,133827_fnca,17,Punishment,MostlyPunishment
5073,133827_fnca,19,Punishment,MostlyPunishment
5074,133827_fnca,20,Punishment,MostlyPunishment
5075,133827_fnca,21,Punishment,MostlyPunishment
5076,133827_fnca,22,Neutral,MostlyPunishment
5077,133827_fnca,23,Punishment,MostlyPunishment
5078,133827_fnca,24,Neutral,MostlyPunishment
5079,133827_fnca,25,Punishment,MostlyPunishment
5080,133827_fnca,26,Punishment,MostlyPunishment
5081,133827_fnca,28,Reward,MostlyReward
5082,133827_fnca,29,Reward,MostlyReward
5083,133827_fnca,30,Punishment,MostlyReward
5084,133827_fnca,31,Reward,MostlyReward
5085,133827_fnca,32,Punishment,MostlyReward
5086,133827_fnca,33,Reward,MostlyReward
5087,133827_fnca,34,Reward,MostlyReward
5088,133827_fnca,35,Reward,MostlyReward
5089,133827_fnca,1,Punishment,MostlyPunishment
5090,133827_fnca,2,Punishment,MostlyPunishment
5091,133827_fnca,3,Reward,MostlyPunishment
5092,133827_fnca,4,Punishment,MostlyPunishment
5093,133827_fnca,5,Reward,MostlyPunishment
5094,133827_fnca,6,Punishment,MostlyPunishment
5095,133827_fnca,7,Punishment,MostlyPunishment
5096,133827_fnca,8,Punishment,MostlyPunishment
5097,133827_fnca,10,Reward,MostlyReward
5098,133827_fnca,11,Neutral,MostlyReward
5099,133827_fnca,12,Reward,MostlyReward
5100,133827_fnca,13,Reward,MostlyReward
5101,133827_fnca,14,Reward,MostlyReward
5102,133827_fnca,15,Reward,MostlyReward
5103,133827_fnca,16,Neutral,MostlyReward
5104,133827_fnca,17,Reward,MostlyReward
5105,133827_fnca,19,Punishment,MostlyPunishment
5106,133827_fnca,20,Punishment,MostlyPunishment
5107,133827_fnca,21,Reward,MostlyPunishment
5108,133827_fnca,22,Punishment,MostlyPunishment
5109,133827_fnca,23,Reward,MostlyPunishment
5110,133827_fnca,24,Punishment,MostlyPunishment
5111,133827_fnca,25,Punishment,MostlyPunishment
5112,133827_fnca,26,Punishment,MostlyPunishment
5113,133827_fnca,28,Reward,MostlyReward
5114,133827_fnca,29,Reward,MostlyReward
5115,133827_fnca,30,Punishment,MostlyReward
5116,133827_fnca,31,Reward,MostlyReward
5117,133827_fnca,32,Punishment,MostlyReward
5118,133827_fnca,33,Reward,MostlyReward
5119,133827_fnca,34,Reward,MostlyReward
5120,133827_fnca,35,Reward,MostlyReward
