,HCPID,Trial,TrialType,BlockType
10305,164131_fnca,1,Reward,MostlyReward
10306,164131_fnca,2,Reward,MostlyReward
10307,164131_fnca,3,Punishment,MostlyReward
10308,164131_fnca,4,Reward,MostlyReward
10309,164131_fnca,5,Reward,MostlyReward
10310,164131_fnca,6,Reward,MostlyReward
10311,164131_fnca,7,Neutral,MostlyReward
10312,164131_fnca,8,Reward,MostlyReward
10313,164131_fnca,10,Reward,MostlyPunishment
10314,164131_fnca,11,Punishment,MostlyPunishment
10315,164131_fnca,12,Punishment,MostlyPunishment
10316,164131_fnca,13,Punishment,MostlyPunishment
10317,164131_fnca,14,Neutral,MostlyPunishment
10318,164131_fnca,15,Punishment,MostlyPunishment
10319,164131_fnca,16,Punishment,MostlyPunishment
10320,164131_fnca,17,Punishment,MostlyPunishment
10321,164131_fnca,19,Punishment,MostlyPunishment
10322,164131_fnca,20,Punishment,MostlyPunishment
10323,164131_fnca,21,Punishment,MostlyPunishment
10324,164131_fnca,22,Neutral,MostlyPunishment
10325,164131_fnca,23,Punishment,MostlyPunishment
10326,164131_fnca,24,Neutral,MostlyPunishment
10327,164131_fnca,25,Punishment,MostlyPunishment
10328,164131_fnca,26,Punishment,MostlyPunishment
10329,164131_fnca,28,Reward,MostlyReward
10330,164131_fnca,29,Reward,MostlyReward
10331,164131_fnca,30,Punishment,MostlyReward
10332,164131_fnca,31,Reward,MostlyReward
10333,164131_fnca,32,Punishment,MostlyReward
10334,164131_fnca,33,Reward,MostlyReward
10335,164131_fnca,34,Reward,MostlyReward
10336,164131_fnca,35,Reward,MostlyReward
10337,164131_fnca,1,Punishment,MostlyPunishment
10338,164131_fnca,2,Punishment,MostlyPunishment
10339,164131_fnca,3,Reward,MostlyPunishment
10340,164131_fnca,4,Punishment,MostlyPunishment
10341,164131_fnca,5,Reward,MostlyPunishment
10342,164131_fnca,6,Punishment,MostlyPunishment
10343,164131_fnca,7,Punishment,MostlyPunishment
10344,164131_fnca,8,Punishment,MostlyPunishment
10345,164131_fnca,10,Reward,MostlyReward
10346,164131_fnca,11,Neutral,MostlyReward
10347,164131_fnca,12,Reward,MostlyReward
10348,164131_fnca,13,Reward,MostlyReward
10349,164131_fnca,14,Reward,MostlyReward
10350,164131_fnca,15,Reward,MostlyReward
10351,164131_fnca,16,Neutral,MostlyReward
10352,164131_fnca,17,Reward,MostlyReward
10353,164131_fnca,19,Punishment,MostlyPunishment
10354,164131_fnca,20,Punishment,MostlyPunishment
10355,164131_fnca,21,Reward,MostlyPunishment
10356,164131_fnca,22,Punishment,MostlyPunishment
10357,164131_fnca,23,Reward,MostlyPunishment
10358,164131_fnca,24,Punishment,MostlyPunishment
10359,164131_fnca,25,Punishment,MostlyPunishment
10360,164131_fnca,26,Punishment,MostlyPunishment
10361,164131_fnca,28,Reward,MostlyReward
10362,164131_fnca,29,Reward,MostlyReward
10363,164131_fnca,30,Punishment,MostlyReward
10364,164131_fnca,31,Reward,MostlyReward
10365,164131_fnca,32,Punishment,MostlyReward
10366,164131_fnca,33,Reward,MostlyReward
10367,164131_fnca,34,Reward,MostlyReward
10368,164131_fnca,35,Reward,MostlyReward
