,HCPID,Trial,TrialType,BlockType
12481,178950_fnca,1,Reward,MostlyReward
12482,178950_fnca,2,Reward,MostlyReward
12483,178950_fnca,3,Punishment,MostlyReward
12484,178950_fnca,4,Reward,MostlyReward
12485,178950_fnca,5,Reward,MostlyReward
12486,178950_fnca,6,Reward,MostlyReward
12487,178950_fnca,7,Neutral,MostlyReward
12488,178950_fnca,8,Reward,MostlyReward
12489,178950_fnca,10,Reward,MostlyPunishment
12490,178950_fnca,11,Punishment,MostlyPunishment
12491,178950_fnca,12,Punishment,MostlyPunishment
12492,178950_fnca,13,Punishment,MostlyPunishment
12493,178950_fnca,14,Neutral,MostlyPunishment
12494,178950_fnca,15,Punishment,MostlyPunishment
12495,178950_fnca,16,Punishment,MostlyPunishment
12496,178950_fnca,17,Punishment,MostlyPunishment
12497,178950_fnca,19,Punishment,MostlyPunishment
12498,178950_fnca,20,Punishment,MostlyPunishment
12499,178950_fnca,21,Punishment,MostlyPunishment
12500,178950_fnca,22,Neutral,MostlyPunishment
12501,178950_fnca,23,Punishment,MostlyPunishment
12502,178950_fnca,24,Neutral,MostlyPunishment
12503,178950_fnca,25,Punishment,MostlyPunishment
12504,178950_fnca,26,Punishment,MostlyPunishment
12505,178950_fnca,28,Reward,MostlyReward
12506,178950_fnca,29,Reward,MostlyReward
12507,178950_fnca,30,Punishment,MostlyReward
12508,178950_fnca,31,Reward,MostlyReward
12509,178950_fnca,32,Punishment,MostlyReward
12510,178950_fnca,33,Reward,MostlyReward
12511,178950_fnca,34,Reward,MostlyReward
12512,178950_fnca,35,Reward,MostlyReward
12513,178950_fnca,1,Punishment,MostlyPunishment
12514,178950_fnca,2,Punishment,MostlyPunishment
12515,178950_fnca,3,Reward,MostlyPunishment
12516,178950_fnca,4,Punishment,MostlyPunishment
12517,178950_fnca,5,Reward,MostlyPunishment
12518,178950_fnca,6,Punishment,MostlyPunishment
12519,178950_fnca,7,Punishment,MostlyPunishment
12520,178950_fnca,8,Punishment,MostlyPunishment
12521,178950_fnca,10,Reward,MostlyReward
12522,178950_fnca,11,Neutral,MostlyReward
12523,178950_fnca,12,Reward,MostlyReward
12524,178950_fnca,13,Reward,MostlyReward
12525,178950_fnca,14,Reward,MostlyReward
12526,178950_fnca,15,Reward,MostlyReward
12527,178950_fnca,16,Neutral,MostlyReward
12528,178950_fnca,17,Reward,MostlyReward
12529,178950_fnca,19,Punishment,MostlyPunishment
12530,178950_fnca,20,Punishment,MostlyPunishment
12531,178950_fnca,21,Reward,MostlyPunishment
12532,178950_fnca,22,Punishment,MostlyPunishment
12533,178950_fnca,23,Reward,MostlyPunishment
12534,178950_fnca,24,Punishment,MostlyPunishment
12535,178950_fnca,25,Punishment,MostlyPunishment
12536,178950_fnca,26,Punishment,MostlyPunishment
12537,178950_fnca,28,Reward,MostlyReward
12538,178950_fnca,29,Reward,MostlyReward
12539,178950_fnca,30,Punishment,MostlyReward
12540,178950_fnca,31,Reward,MostlyReward
12541,178950_fnca,32,Punishment,MostlyReward
12542,178950_fnca,33,Reward,MostlyReward
12543,178950_fnca,34,Reward,MostlyReward
12544,178950_fnca,35,Reward,MostlyReward
