,HCPID,Trial,TrialType,BlockType
9473,160830_fnca,1,Reward,MostlyReward
9474,160830_fnca,2,Reward,MostlyReward
9475,160830_fnca,3,Punishment,MostlyReward
9476,160830_fnca,4,Reward,MostlyReward
9477,160830_fnca,5,Reward,MostlyReward
9478,160830_fnca,6,Reward,MostlyReward
9479,160830_fnca,7,Neutral,MostlyReward
9480,160830_fnca,8,Reward,MostlyReward
9481,160830_fnca,10,Reward,MostlyPunishment
9482,160830_fnca,11,Punishment,MostlyPunishment
9483,160830_fnca,12,Punishment,MostlyPunishment
9484,160830_fnca,13,Punishment,MostlyPunishment
9485,160830_fnca,14,Neutral,MostlyPunishment
9486,160830_fnca,15,Punishment,MostlyPunishment
9487,160830_fnca,16,Punishment,MostlyPunishment
9488,160830_fnca,17,Punishment,MostlyPunishment
9489,160830_fnca,19,Punishment,MostlyPunishment
9490,160830_fnca,20,Punishment,MostlyPunishment
9491,160830_fnca,21,Punishment,MostlyPunishment
9492,160830_fnca,22,Neutral,MostlyPunishment
9493,160830_fnca,23,Punishment,MostlyPunishment
9494,160830_fnca,24,Neutral,MostlyPunishment
9495,160830_fnca,25,Punishment,MostlyPunishment
9496,160830_fnca,26,Punishment,MostlyPunishment
9497,160830_fnca,28,Reward,MostlyReward
9498,160830_fnca,29,Reward,MostlyReward
9499,160830_fnca,30,Punishment,MostlyReward
9500,160830_fnca,31,Reward,MostlyReward
9501,160830_fnca,32,Punishment,MostlyReward
9502,160830_fnca,33,Reward,MostlyReward
9503,160830_fnca,34,Reward,MostlyReward
9504,160830_fnca,35,Reward,MostlyReward
9505,160830_fnca,1,Punishment,MostlyPunishment
9506,160830_fnca,2,Punishment,MostlyPunishment
9507,160830_fnca,3,Reward,MostlyPunishment
9508,160830_fnca,4,Punishment,MostlyPunishment
9509,160830_fnca,5,Reward,MostlyPunishment
9510,160830_fnca,6,Punishment,MostlyPunishment
9511,160830_fnca,7,Punishment,MostlyPunishment
9512,160830_fnca,8,Punishment,MostlyPunishment
9513,160830_fnca,10,Reward,MostlyReward
9514,160830_fnca,11,Neutral,MostlyReward
9515,160830_fnca,12,Reward,MostlyReward
9516,160830_fnca,13,Reward,MostlyReward
9517,160830_fnca,14,Reward,MostlyReward
9518,160830_fnca,15,Reward,MostlyReward
9519,160830_fnca,16,Neutral,MostlyReward
9520,160830_fnca,17,Reward,MostlyReward
9521,160830_fnca,19,Punishment,MostlyPunishment
9522,160830_fnca,20,Punishment,MostlyPunishment
9523,160830_fnca,21,Reward,MostlyPunishment
9524,160830_fnca,22,Punishment,MostlyPunishment
9525,160830_fnca,23,Reward,MostlyPunishment
9526,160830_fnca,24,Punishment,MostlyPunishment
9527,160830_fnca,25,Punishment,MostlyPunishment
9528,160830_fnca,26,Punishment,MostlyPunishment
9529,160830_fnca,28,Reward,MostlyReward
9530,160830_fnca,29,Reward,MostlyReward
9531,160830_fnca,30,Punishment,MostlyReward
9532,160830_fnca,31,Reward,MostlyReward
9533,160830_fnca,32,Punishment,MostlyReward
9534,160830_fnca,33,Reward,MostlyReward
9535,160830_fnca,34,Reward,MostlyReward
9536,160830_fnca,35,Reward,MostlyReward
