,HCPID,Trial,TrialType,BlockType
4225,128127_fnca,1,Reward,MostlyReward
4226,128127_fnca,2,Reward,MostlyReward
4227,128127_fnca,3,Punishment,MostlyReward
4228,128127_fnca,4,Reward,MostlyReward
4229,128127_fnca,5,Reward,MostlyReward
4230,128127_fnca,6,Reward,MostlyReward
4231,128127_fnca,7,Neutral,MostlyReward
4232,128127_fnca,8,Reward,MostlyReward
4233,128127_fnca,10,Reward,MostlyPunishment
4234,128127_fnca,11,Punishment,MostlyPunishment
4235,128127_fnca,12,Punishment,MostlyPunishment
4236,128127_fnca,13,Punishment,MostlyPunishment
4237,128127_fnca,14,Neutral,MostlyPunishment
4238,128127_fnca,15,Punishment,MostlyPunishment
4239,128127_fnca,16,Punishment,MostlyPunishment
4240,128127_fnca,17,Punishment,MostlyPunishment
4241,128127_fnca,19,Punishment,MostlyPunishment
4242,128127_fnca,20,Punishment,MostlyPunishment
4243,128127_fnca,21,Punishment,MostlyPunishment
4244,128127_fnca,22,Neutral,MostlyPunishment
4245,128127_fnca,23,Punishment,MostlyPunishment
4246,128127_fnca,24,Neutral,MostlyPunishment
4247,128127_fnca,25,Punishment,MostlyPunishment
4248,128127_fnca,26,Punishment,MostlyPunishment
4249,128127_fnca,28,Reward,MostlyReward
4250,128127_fnca,29,Reward,MostlyReward
4251,128127_fnca,30,Punishment,MostlyReward
4252,128127_fnca,31,Reward,MostlyReward
4253,128127_fnca,32,Punishment,MostlyReward
4254,128127_fnca,33,Reward,MostlyReward
4255,128127_fnca,34,Reward,MostlyReward
4256,128127_fnca,35,Reward,MostlyReward
4257,128127_fnca,1,Punishment,MostlyPunishment
4258,128127_fnca,2,Punishment,MostlyPunishment
4259,128127_fnca,3,Reward,MostlyPunishment
4260,128127_fnca,4,Punishment,MostlyPunishment
4261,128127_fnca,5,Reward,MostlyPunishment
4262,128127_fnca,6,Punishment,MostlyPunishment
4263,128127_fnca,7,Punishment,MostlyPunishment
4264,128127_fnca,8,Punishment,MostlyPunishment
4265,128127_fnca,10,Reward,MostlyReward
4266,128127_fnca,11,Neutral,MostlyReward
4267,128127_fnca,12,Reward,MostlyReward
4268,128127_fnca,13,Reward,MostlyReward
4269,128127_fnca,14,Reward,MostlyReward
4270,128127_fnca,15,Reward,MostlyReward
4271,128127_fnca,16,Neutral,MostlyReward
4272,128127_fnca,17,Reward,MostlyReward
4273,128127_fnca,19,Punishment,MostlyPunishment
4274,128127_fnca,20,Punishment,MostlyPunishment
4275,128127_fnca,21,Reward,MostlyPunishment
4276,128127_fnca,22,Punishment,MostlyPunishment
4277,128127_fnca,23,Reward,MostlyPunishment
4278,128127_fnca,24,Punishment,MostlyPunishment
4279,128127_fnca,25,Punishment,MostlyPunishment
4280,128127_fnca,26,Punishment,MostlyPunishment
4281,128127_fnca,28,Reward,MostlyReward
4282,128127_fnca,29,Reward,MostlyReward
4283,128127_fnca,30,Punishment,MostlyReward
4284,128127_fnca,31,Reward,MostlyReward
4285,128127_fnca,32,Punishment,MostlyReward
4286,128127_fnca,33,Reward,MostlyReward
4287,128127_fnca,34,Reward,MostlyReward
4288,128127_fnca,35,Reward,MostlyReward
