,HCPID,Trial,TrialType,BlockType
3521,123117_fnca,1,Reward,MostlyReward
3522,123117_fnca,2,Reward,MostlyReward
3523,123117_fnca,3,Punishment,MostlyReward
3524,123117_fnca,4,Reward,MostlyReward
3525,123117_fnca,5,Reward,MostlyReward
3526,123117_fnca,6,Reward,MostlyReward
3527,123117_fnca,7,Neutral,MostlyReward
3528,123117_fnca,8,Reward,MostlyReward
3529,123117_fnca,10,Reward,MostlyPunishment
3530,123117_fnca,11,Punishment,MostlyPunishment
3531,123117_fnca,12,Punishment,MostlyPunishment
3532,123117_fnca,13,Punishment,MostlyPunishment
3533,123117_fnca,14,Neutral,MostlyPunishment
3534,123117_fnca,15,Punishment,MostlyPunishment
3535,123117_fnca,16,Punishment,MostlyPunishment
3536,123117_fnca,17,Punishment,MostlyPunishment
3537,123117_fnca,19,Punishment,MostlyPunishment
3538,123117_fnca,20,Punishment,MostlyPunishment
3539,123117_fnca,21,Punishment,MostlyPunishment
3540,123117_fnca,22,Neutral,MostlyPunishment
3541,123117_fnca,23,Punishment,MostlyPunishment
3542,123117_fnca,24,Neutral,MostlyPunishment
3543,123117_fnca,25,Punishment,MostlyPunishment
3544,123117_fnca,26,Punishment,MostlyPunishment
3545,123117_fnca,28,Reward,MostlyReward
3546,123117_fnca,29,Reward,MostlyReward
3547,123117_fnca,30,Punishment,MostlyReward
3548,123117_fnca,31,Reward,MostlyReward
3549,123117_fnca,32,Punishment,MostlyReward
3550,123117_fnca,33,Reward,MostlyReward
3551,123117_fnca,34,Reward,MostlyReward
3552,123117_fnca,35,Reward,MostlyReward
3553,123117_fnca,1,Punishment,MostlyPunishment
3554,123117_fnca,2,Punishment,MostlyPunishment
3555,123117_fnca,3,Reward,MostlyPunishment
3556,123117_fnca,4,Punishment,MostlyPunishment
3557,123117_fnca,5,Reward,MostlyPunishment
3558,123117_fnca,6,Punishment,MostlyPunishment
3559,123117_fnca,7,Punishment,MostlyPunishment
3560,123117_fnca,8,Punishment,MostlyPunishment
3561,123117_fnca,10,Reward,MostlyReward
3562,123117_fnca,11,Neutral,MostlyReward
3563,123117_fnca,12,Reward,MostlyReward
3564,123117_fnca,13,Reward,MostlyReward
3565,123117_fnca,14,Reward,MostlyReward
3566,123117_fnca,15,Reward,MostlyReward
3567,123117_fnca,16,Neutral,MostlyReward
3568,123117_fnca,17,Reward,MostlyReward
3569,123117_fnca,19,Punishment,MostlyPunishment
3570,123117_fnca,20,Punishment,MostlyPunishment
3571,123117_fnca,21,Reward,MostlyPunishment
3572,123117_fnca,22,Punishment,MostlyPunishment
3573,123117_fnca,23,Reward,MostlyPunishment
3574,123117_fnca,24,Punishment,MostlyPunishment
3575,123117_fnca,25,Punishment,MostlyPunishment
3576,123117_fnca,26,Punishment,MostlyPunishment
3577,123117_fnca,28,Reward,MostlyReward
3578,123117_fnca,29,Reward,MostlyReward
3579,123117_fnca,30,Punishment,MostlyReward
3580,123117_fnca,31,Reward,MostlyReward
3581,123117_fnca,32,Punishment,MostlyReward
3582,123117_fnca,33,Reward,MostlyReward
3583,123117_fnca,34,Reward,MostlyReward
3584,123117_fnca,35,Reward,MostlyReward
