,HCPID,Trial,TrialType,BlockType
4289,128329_fnca,1,Reward,MostlyReward
4290,128329_fnca,2,Reward,MostlyReward
4291,128329_fnca,3,Punishment,MostlyReward
4292,128329_fnca,4,Reward,MostlyReward
4293,128329_fnca,5,Reward,MostlyReward
4294,128329_fnca,6,Reward,MostlyReward
4295,128329_fnca,7,Neutral,MostlyReward
4296,128329_fnca,8,Reward,MostlyReward
4297,128329_fnca,10,Reward,MostlyPunishment
4298,128329_fnca,11,Punishment,MostlyPunishment
4299,128329_fnca,12,Punishment,MostlyPunishment
4300,128329_fnca,13,Punishment,MostlyPunishment
4301,128329_fnca,14,Neutral,MostlyPunishment
4302,128329_fnca,15,Punishment,MostlyPunishment
4303,128329_fnca,16,Punishment,MostlyPunishment
4304,128329_fnca,17,Punishment,MostlyPunishment
4305,128329_fnca,19,Punishment,MostlyPunishment
4306,128329_fnca,20,Punishment,MostlyPunishment
4307,128329_fnca,21,Punishment,MostlyPunishment
4308,128329_fnca,22,Neutral,MostlyPunishment
4309,128329_fnca,23,Punishment,MostlyPunishment
4310,128329_fnca,24,Neutral,MostlyPunishment
4311,128329_fnca,25,Punishment,MostlyPunishment
4312,128329_fnca,26,Punishment,MostlyPunishment
4313,128329_fnca,28,Reward,MostlyReward
4314,128329_fnca,29,Reward,MostlyReward
4315,128329_fnca,30,Punishment,MostlyReward
4316,128329_fnca,31,Reward,MostlyReward
4317,128329_fnca,32,Punishment,MostlyReward
4318,128329_fnca,33,Reward,MostlyReward
4319,128329_fnca,34,Reward,MostlyReward
4320,128329_fnca,35,Reward,MostlyReward
4321,128329_fnca,1,Punishment,MostlyPunishment
4322,128329_fnca,2,Punishment,MostlyPunishment
4323,128329_fnca,3,Reward,MostlyPunishment
4324,128329_fnca,4,Punishment,MostlyPunishment
4325,128329_fnca,5,Reward,MostlyPunishment
4326,128329_fnca,6,Punishment,MostlyPunishment
4327,128329_fnca,7,Punishment,MostlyPunishment
4328,128329_fnca,8,Punishment,MostlyPunishment
4329,128329_fnca,10,Reward,MostlyReward
4330,128329_fnca,11,Neutral,MostlyReward
4331,128329_fnca,12,Reward,MostlyReward
4332,128329_fnca,13,Reward,MostlyReward
4333,128329_fnca,14,Reward,MostlyReward
4334,128329_fnca,15,Reward,MostlyReward
4335,128329_fnca,16,Neutral,MostlyReward
4336,128329_fnca,17,Reward,MostlyReward
4337,128329_fnca,19,Punishment,MostlyPunishment
4338,128329_fnca,20,Punishment,MostlyPunishment
4339,128329_fnca,21,Reward,MostlyPunishment
4340,128329_fnca,22,Punishment,MostlyPunishment
4341,128329_fnca,23,Reward,MostlyPunishment
4342,128329_fnca,24,Punishment,MostlyPunishment
4343,128329_fnca,25,Punishment,MostlyPunishment
4344,128329_fnca,26,Punishment,MostlyPunishment
4345,128329_fnca,28,Reward,MostlyReward
4346,128329_fnca,29,Reward,MostlyReward
4347,128329_fnca,30,Punishment,MostlyReward
4348,128329_fnca,31,Reward,MostlyReward
4349,128329_fnca,32,Punishment,MostlyReward
4350,128329_fnca,33,Reward,MostlyReward
4351,128329_fnca,34,Reward,MostlyReward
4352,128329_fnca,35,Reward,MostlyReward
