,HCPID,Trial,TrialType,BlockType
12161,177645_fnca,1,Reward,MostlyReward
12162,177645_fnca,2,Reward,MostlyReward
12163,177645_fnca,3,Punishment,MostlyReward
12164,177645_fnca,4,Reward,MostlyReward
12165,177645_fnca,5,Reward,MostlyReward
12166,177645_fnca,6,Reward,MostlyReward
12167,177645_fnca,7,Neutral,MostlyReward
12168,177645_fnca,8,Reward,MostlyReward
12169,177645_fnca,10,Reward,MostlyPunishment
12170,177645_fnca,11,Punishment,MostlyPunishment
12171,177645_fnca,12,Punishment,MostlyPunishment
12172,177645_fnca,13,Punishment,MostlyPunishment
12173,177645_fnca,14,Neutral,MostlyPunishment
12174,177645_fnca,15,Punishment,MostlyPunishment
12175,177645_fnca,16,Punishment,MostlyPunishment
12176,177645_fnca,17,Punishment,MostlyPunishment
12177,177645_fnca,19,Punishment,MostlyPunishment
12178,177645_fnca,20,Punishment,MostlyPunishment
12179,177645_fnca,21,Punishment,MostlyPunishment
12180,177645_fnca,22,Neutral,MostlyPunishment
12181,177645_fnca,23,Punishment,MostlyPunishment
12182,177645_fnca,24,Neutral,MostlyPunishment
12183,177645_fnca,25,Punishment,MostlyPunishment
12184,177645_fnca,26,Punishment,MostlyPunishment
12185,177645_fnca,28,Reward,MostlyReward
12186,177645_fnca,29,Reward,MostlyReward
12187,177645_fnca,30,Punishment,MostlyReward
12188,177645_fnca,31,Reward,MostlyReward
12189,177645_fnca,32,Punishment,MostlyReward
12190,177645_fnca,33,Reward,MostlyReward
12191,177645_fnca,34,Reward,MostlyReward
12192,177645_fnca,35,Reward,MostlyReward
12193,177645_fnca,1,Punishment,MostlyPunishment
12194,177645_fnca,2,Punishment,MostlyPunishment
12195,177645_fnca,3,Reward,MostlyPunishment
12196,177645_fnca,4,Punishment,MostlyPunishment
12197,177645_fnca,5,Reward,MostlyPunishment
12198,177645_fnca,6,Punishment,MostlyPunishment
12199,177645_fnca,7,Punishment,MostlyPunishment
12200,177645_fnca,8,Punishment,MostlyPunishment
12201,177645_fnca,10,Reward,MostlyReward
12202,177645_fnca,11,Neutral,MostlyReward
12203,177645_fnca,12,Reward,MostlyReward
12204,177645_fnca,13,Reward,MostlyReward
12205,177645_fnca,14,Reward,MostlyReward
12206,177645_fnca,15,Reward,MostlyReward
12207,177645_fnca,16,Neutral,MostlyReward
12208,177645_fnca,17,Reward,MostlyReward
12209,177645_fnca,19,Punishment,MostlyPunishment
12210,177645_fnca,20,Punishment,MostlyPunishment
12211,177645_fnca,21,Reward,MostlyPunishment
12212,177645_fnca,22,Punishment,MostlyPunishment
12213,177645_fnca,23,Reward,MostlyPunishment
12214,177645_fnca,24,Punishment,MostlyPunishment
12215,177645_fnca,25,Punishment,MostlyPunishment
12216,177645_fnca,26,Punishment,MostlyPunishment
12217,177645_fnca,28,Reward,MostlyReward
12218,177645_fnca,29,Reward,MostlyReward
12219,177645_fnca,30,Punishment,MostlyReward
12220,177645_fnca,31,Reward,MostlyReward
12221,177645_fnca,32,Punishment,MostlyReward
12222,177645_fnca,33,Reward,MostlyReward
12223,177645_fnca,34,Reward,MostlyReward
12224,177645_fnca,35,Reward,MostlyReward
