,HCPID,Trial,TrialType,BlockType
193,101107_fnca,1,Reward,MostlyReward
194,101107_fnca,2,Reward,MostlyReward
195,101107_fnca,3,Punishment,MostlyReward
196,101107_fnca,4,Reward,MostlyReward
197,101107_fnca,5,Reward,MostlyReward
198,101107_fnca,6,Reward,MostlyReward
199,101107_fnca,7,Neutral,MostlyReward
200,101107_fnca,8,Reward,MostlyReward
201,101107_fnca,10,Reward,MostlyPunishment
202,101107_fnca,11,Punishment,MostlyPunishment
203,101107_fnca,12,Punishment,MostlyPunishment
204,101107_fnca,13,Punishment,MostlyPunishment
205,101107_fnca,14,Neutral,MostlyPunishment
206,101107_fnca,15,Punishment,MostlyPunishment
207,101107_fnca,16,Punishment,MostlyPunishment
208,101107_fnca,17,Punishment,MostlyPunishment
209,101107_fnca,19,Punishment,MostlyPunishment
210,101107_fnca,20,Punishment,MostlyPunishment
211,101107_fnca,21,Punishment,MostlyPunishment
212,101107_fnca,22,Neutral,MostlyPunishment
213,101107_fnca,23,Punishment,MostlyPunishment
214,101107_fnca,24,Neutral,MostlyPunishment
215,101107_fnca,25,Punishment,MostlyPunishment
216,101107_fnca,26,Punishment,MostlyPunishment
217,101107_fnca,28,Reward,MostlyReward
218,101107_fnca,29,Reward,MostlyReward
219,101107_fnca,30,Punishment,MostlyReward
220,101107_fnca,31,Reward,MostlyReward
221,101107_fnca,32,Punishment,MostlyReward
222,101107_fnca,33,Reward,MostlyReward
223,101107_fnca,34,Reward,MostlyReward
224,101107_fnca,35,Reward,MostlyReward
225,101107_fnca,1,Punishment,MostlyPunishment
226,101107_fnca,2,Punishment,MostlyPunishment
227,101107_fnca,3,Reward,MostlyPunishment
228,101107_fnca,4,Punishment,MostlyPunishment
229,101107_fnca,5,Reward,MostlyPunishment
230,101107_fnca,6,Punishment,MostlyPunishment
231,101107_fnca,7,Punishment,MostlyPunishment
232,101107_fnca,8,Punishment,MostlyPunishment
233,101107_fnca,10,Reward,MostlyReward
234,101107_fnca,11,Neutral,MostlyReward
235,101107_fnca,12,Reward,MostlyReward
236,101107_fnca,13,Reward,MostlyReward
237,101107_fnca,14,Reward,MostlyReward
238,101107_fnca,15,Reward,MostlyReward
239,101107_fnca,16,Neutral,MostlyReward
240,101107_fnca,17,Reward,MostlyReward
241,101107_fnca,19,Punishment,MostlyPunishment
242,101107_fnca,20,Punishment,MostlyPunishment
243,101107_fnca,21,Reward,MostlyPunishment
244,101107_fnca,22,Punishment,MostlyPunishment
245,101107_fnca,23,Reward,MostlyPunishment
246,101107_fnca,24,Punishment,MostlyPunishment
247,101107_fnca,25,Punishment,MostlyPunishment
248,101107_fnca,26,Punishment,MostlyPunishment
249,101107_fnca,28,Reward,MostlyReward
250,101107_fnca,29,Reward,MostlyReward
251,101107_fnca,30,Punishment,MostlyReward
252,101107_fnca,31,Reward,MostlyReward
253,101107_fnca,32,Punishment,MostlyReward
254,101107_fnca,33,Reward,MostlyReward
255,101107_fnca,34,Reward,MostlyReward
256,101107_fnca,35,Reward,MostlyReward
