,HCPID,Trial,TrialType,BlockType
7937,151627_fnca,1,Reward,MostlyReward
7938,151627_fnca,2,Reward,MostlyReward
7939,151627_fnca,3,Punishment,MostlyReward
7940,151627_fnca,4,Reward,MostlyReward
7941,151627_fnca,5,Reward,MostlyReward
7942,151627_fnca,6,Reward,MostlyReward
7943,151627_fnca,7,Neutral,MostlyReward
7944,151627_fnca,8,Reward,MostlyReward
7945,151627_fnca,10,Reward,MostlyPunishment
7946,151627_fnca,11,Punishment,MostlyPunishment
7947,151627_fnca,12,Punishment,MostlyPunishment
7948,151627_fnca,13,Punishment,MostlyPunishment
7949,151627_fnca,14,Neutral,MostlyPunishment
7950,151627_fnca,15,Punishment,MostlyPunishment
7951,151627_fnca,16,Punishment,MostlyPunishment
7952,151627_fnca,17,Punishment,MostlyPunishment
7953,151627_fnca,19,Punishment,MostlyPunishment
7954,151627_fnca,20,Punishment,MostlyPunishment
7955,151627_fnca,21,Punishment,MostlyPunishment
7956,151627_fnca,22,Neutral,MostlyPunishment
7957,151627_fnca,23,Punishment,MostlyPunishment
7958,151627_fnca,24,Neutral,MostlyPunishment
7959,151627_fnca,25,Punishment,MostlyPunishment
7960,151627_fnca,26,Punishment,MostlyPunishment
7961,151627_fnca,28,Reward,MostlyReward
7962,151627_fnca,29,Reward,MostlyReward
7963,151627_fnca,30,Punishment,MostlyReward
7964,151627_fnca,31,Reward,MostlyReward
7965,151627_fnca,32,Punishment,MostlyReward
7966,151627_fnca,33,Reward,MostlyReward
7967,151627_fnca,34,Reward,MostlyReward
7968,151627_fnca,35,Reward,MostlyReward
7969,151627_fnca,1,Punishment,MostlyPunishment
7970,151627_fnca,2,Punishment,MostlyPunishment
7971,151627_fnca,3,Reward,MostlyPunishment
7972,151627_fnca,4,Punishment,MostlyPunishment
7973,151627_fnca,5,Reward,MostlyPunishment
7974,151627_fnca,6,Punishment,MostlyPunishment
7975,151627_fnca,7,Punishment,MostlyPunishment
7976,151627_fnca,8,Punishment,MostlyPunishment
7977,151627_fnca,10,Reward,MostlyReward
7978,151627_fnca,11,Neutral,MostlyReward
7979,151627_fnca,12,Reward,MostlyReward
7980,151627_fnca,13,Reward,MostlyReward
7981,151627_fnca,14,Reward,MostlyReward
7982,151627_fnca,15,Reward,MostlyReward
7983,151627_fnca,16,Neutral,MostlyReward
7984,151627_fnca,17,Reward,MostlyReward
7985,151627_fnca,19,Punishment,MostlyPunishment
7986,151627_fnca,20,Punishment,MostlyPunishment
7987,151627_fnca,21,Reward,MostlyPunishment
7988,151627_fnca,22,Punishment,MostlyPunishment
7989,151627_fnca,23,Reward,MostlyPunishment
7990,151627_fnca,24,Punishment,MostlyPunishment
7991,151627_fnca,25,Punishment,MostlyPunishment
7992,151627_fnca,26,Punishment,MostlyPunishment
7993,151627_fnca,28,Reward,MostlyReward
7994,151627_fnca,29,Reward,MostlyReward
7995,151627_fnca,30,Punishment,MostlyReward
7996,151627_fnca,31,Reward,MostlyReward
7997,151627_fnca,32,Punishment,MostlyReward
7998,151627_fnca,33,Reward,MostlyReward
7999,151627_fnca,34,Reward,MostlyReward
8000,151627_fnca,35,Reward,MostlyReward
