,HCPID,Trial,TrialType,BlockType
5313,135528_fnca,1,Reward,MostlyReward
5314,135528_fnca,2,Reward,MostlyReward
5315,135528_fnca,3,Punishment,MostlyReward
5316,135528_fnca,4,Reward,MostlyReward
5317,135528_fnca,5,Reward,MostlyReward
5318,135528_fnca,6,Reward,MostlyReward
5319,135528_fnca,7,Neutral,MostlyReward
5320,135528_fnca,8,Reward,MostlyReward
5321,135528_fnca,10,Reward,MostlyPunishment
5322,135528_fnca,11,Punishment,MostlyPunishment
5323,135528_fnca,12,Punishment,MostlyPunishment
5324,135528_fnca,13,Punishment,MostlyPunishment
5325,135528_fnca,14,Neutral,MostlyPunishment
5326,135528_fnca,15,Punishment,MostlyPunishment
5327,135528_fnca,16,Punishment,MostlyPunishment
5328,135528_fnca,17,Punishment,MostlyPunishment
5329,135528_fnca,19,Punishment,MostlyPunishment
5330,135528_fnca,20,Punishment,MostlyPunishment
5331,135528_fnca,21,Punishment,MostlyPunishment
5332,135528_fnca,22,Neutral,MostlyPunishment
5333,135528_fnca,23,Punishment,MostlyPunishment
5334,135528_fnca,24,Neutral,MostlyPunishment
5335,135528_fnca,25,Punishment,MostlyPunishment
5336,135528_fnca,26,Punishment,MostlyPunishment
5337,135528_fnca,28,Reward,MostlyReward
5338,135528_fnca,29,Reward,MostlyReward
5339,135528_fnca,30,Punishment,MostlyReward
5340,135528_fnca,31,Reward,MostlyReward
5341,135528_fnca,32,Punishment,MostlyReward
5342,135528_fnca,33,Reward,MostlyReward
5343,135528_fnca,34,Reward,MostlyReward
5344,135528_fnca,35,Reward,MostlyReward
5345,135528_fnca,1,Punishment,MostlyPunishment
5346,135528_fnca,2,Punishment,MostlyPunishment
5347,135528_fnca,3,Reward,MostlyPunishment
5348,135528_fnca,4,Punishment,MostlyPunishment
5349,135528_fnca,5,Reward,MostlyPunishment
5350,135528_fnca,6,Punishment,MostlyPunishment
5351,135528_fnca,7,Punishment,MostlyPunishment
5352,135528_fnca,8,Punishment,MostlyPunishment
5353,135528_fnca,10,Reward,MostlyReward
5354,135528_fnca,11,Neutral,MostlyReward
5355,135528_fnca,12,Reward,MostlyReward
5356,135528_fnca,13,Reward,MostlyReward
5357,135528_fnca,14,Reward,MostlyReward
5358,135528_fnca,15,Reward,MostlyReward
5359,135528_fnca,16,Neutral,MostlyReward
5360,135528_fnca,17,Reward,MostlyReward
5361,135528_fnca,19,Punishment,MostlyPunishment
5362,135528_fnca,20,Punishment,MostlyPunishment
5363,135528_fnca,21,Reward,MostlyPunishment
5364,135528_fnca,22,Punishment,MostlyPunishment
5365,135528_fnca,23,Reward,MostlyPunishment
5366,135528_fnca,24,Punishment,MostlyPunishment
5367,135528_fnca,25,Punishment,MostlyPunishment
5368,135528_fnca,26,Punishment,MostlyPunishment
5369,135528_fnca,28,Reward,MostlyReward
5370,135528_fnca,29,Reward,MostlyReward
5371,135528_fnca,30,Punishment,MostlyReward
5372,135528_fnca,31,Reward,MostlyReward
5373,135528_fnca,32,Punishment,MostlyReward
5374,135528_fnca,33,Reward,MostlyReward
5375,135528_fnca,34,Reward,MostlyReward
5376,135528_fnca,35,Reward,MostlyReward
