,HCPID,Trial,TrialType,BlockType
3713,124220_fnca,1,Reward,MostlyReward
3714,124220_fnca,2,Reward,MostlyReward
3715,124220_fnca,3,Punishment,MostlyReward
3716,124220_fnca,4,Reward,MostlyReward
3717,124220_fnca,5,Reward,MostlyReward
3718,124220_fnca,6,Reward,MostlyReward
3719,124220_fnca,7,Neutral,MostlyReward
3720,124220_fnca,8,Reward,MostlyReward
3721,124220_fnca,10,Reward,MostlyPunishment
3722,124220_fnca,11,Punishment,MostlyPunishment
3723,124220_fnca,12,Punishment,MostlyPunishment
3724,124220_fnca,13,Punishment,MostlyPunishment
3725,124220_fnca,14,Neutral,MostlyPunishment
3726,124220_fnca,15,Punishment,MostlyPunishment
3727,124220_fnca,16,Punishment,MostlyPunishment
3728,124220_fnca,17,Punishment,MostlyPunishment
3729,124220_fnca,19,Punishment,MostlyPunishment
3730,124220_fnca,20,Punishment,MostlyPunishment
3731,124220_fnca,21,Punishment,MostlyPunishment
3732,124220_fnca,22,Neutral,MostlyPunishment
3733,124220_fnca,23,Punishment,MostlyPunishment
3734,124220_fnca,24,Neutral,MostlyPunishment
3735,124220_fnca,25,Punishment,MostlyPunishment
3736,124220_fnca,26,Punishment,MostlyPunishment
3737,124220_fnca,28,Reward,MostlyReward
3738,124220_fnca,29,Reward,MostlyReward
3739,124220_fnca,30,Punishment,MostlyReward
3740,124220_fnca,31,Reward,MostlyReward
3741,124220_fnca,32,Punishment,MostlyReward
3742,124220_fnca,33,Reward,MostlyReward
3743,124220_fnca,34,Reward,MostlyReward
3744,124220_fnca,35,Reward,MostlyReward
3745,124220_fnca,1,Punishment,MostlyPunishment
3746,124220_fnca,2,Punishment,MostlyPunishment
3747,124220_fnca,3,Reward,MostlyPunishment
3748,124220_fnca,4,Punishment,MostlyPunishment
3749,124220_fnca,5,Reward,MostlyPunishment
3750,124220_fnca,6,Punishment,MostlyPunishment
3751,124220_fnca,7,Punishment,MostlyPunishment
3752,124220_fnca,8,Punishment,MostlyPunishment
3753,124220_fnca,10,Reward,MostlyReward
3754,124220_fnca,11,Neutral,MostlyReward
3755,124220_fnca,12,Reward,MostlyReward
3756,124220_fnca,13,Reward,MostlyReward
3757,124220_fnca,14,Reward,MostlyReward
3758,124220_fnca,15,Reward,MostlyReward
3759,124220_fnca,16,Neutral,MostlyReward
3760,124220_fnca,17,Reward,MostlyReward
3761,124220_fnca,19,Punishment,MostlyPunishment
3762,124220_fnca,20,Punishment,MostlyPunishment
3763,124220_fnca,21,Reward,MostlyPunishment
3764,124220_fnca,22,Punishment,MostlyPunishment
3765,124220_fnca,23,Reward,MostlyPunishment
3766,124220_fnca,24,Punishment,MostlyPunishment
3767,124220_fnca,25,Punishment,MostlyPunishment
3768,124220_fnca,26,Punishment,MostlyPunishment
3769,124220_fnca,28,Reward,MostlyReward
3770,124220_fnca,29,Reward,MostlyReward
3771,124220_fnca,30,Punishment,MostlyReward
3772,124220_fnca,31,Reward,MostlyReward
3773,124220_fnca,32,Punishment,MostlyReward
3774,124220_fnca,33,Reward,MostlyReward
3775,124220_fnca,34,Reward,MostlyReward
3776,124220_fnca,35,Reward,MostlyReward
