,HCPID,Trial,TrialType,BlockType
12609,994273_fnca,1,Reward,MostlyReward
12610,994273_fnca,2,Reward,MostlyReward
12611,994273_fnca,3,Punishment,MostlyReward
12612,994273_fnca,4,Reward,MostlyReward
12613,994273_fnca,5,Reward,MostlyReward
12614,994273_fnca,6,Reward,MostlyReward
12615,994273_fnca,7,Neutral,MostlyReward
12616,994273_fnca,8,Reward,MostlyReward
12617,994273_fnca,10,Reward,MostlyPunishment
12618,994273_fnca,11,Punishment,MostlyPunishment
12619,994273_fnca,12,Punishment,MostlyPunishment
12620,994273_fnca,13,Punishment,MostlyPunishment
12621,994273_fnca,14,Neutral,MostlyPunishment
12622,994273_fnca,15,Punishment,MostlyPunishment
12623,994273_fnca,16,Punishment,MostlyPunishment
12624,994273_fnca,17,Punishment,MostlyPunishment
12625,994273_fnca,19,Punishment,MostlyPunishment
12626,994273_fnca,20,Punishment,MostlyPunishment
12627,994273_fnca,21,Punishment,MostlyPunishment
12628,994273_fnca,22,Neutral,MostlyPunishment
12629,994273_fnca,23,Punishment,MostlyPunishment
12630,994273_fnca,24,Neutral,MostlyPunishment
12631,994273_fnca,25,Punishment,MostlyPunishment
12632,994273_fnca,26,Punishment,MostlyPunishment
12633,994273_fnca,28,Reward,MostlyReward
12634,994273_fnca,29,Reward,MostlyReward
12635,994273_fnca,30,Punishment,MostlyReward
12636,994273_fnca,31,Reward,MostlyReward
12637,994273_fnca,32,Punishment,MostlyReward
12638,994273_fnca,33,Reward,MostlyReward
12639,994273_fnca,34,Reward,MostlyReward
12640,994273_fnca,35,Reward,MostlyReward
12641,994273_fnca,1,Punishment,MostlyPunishment
12642,994273_fnca,2,Punishment,MostlyPunishment
12643,994273_fnca,3,Reward,MostlyPunishment
12644,994273_fnca,4,Punishment,MostlyPunishment
12645,994273_fnca,5,Reward,MostlyPunishment
12646,994273_fnca,6,Punishment,MostlyPunishment
12647,994273_fnca,7,Punishment,MostlyPunishment
12648,994273_fnca,8,Punishment,MostlyPunishment
12649,994273_fnca,10,Reward,MostlyReward
12650,994273_fnca,11,Neutral,MostlyReward
12651,994273_fnca,12,Reward,MostlyReward
12652,994273_fnca,13,Reward,MostlyReward
12653,994273_fnca,14,Reward,MostlyReward
12654,994273_fnca,15,Reward,MostlyReward
12655,994273_fnca,16,Neutral,MostlyReward
12656,994273_fnca,17,Reward,MostlyReward
12657,994273_fnca,19,Punishment,MostlyPunishment
12658,994273_fnca,20,Punishment,MostlyPunishment
12659,994273_fnca,21,Reward,MostlyPunishment
12660,994273_fnca,22,Punishment,MostlyPunishment
12661,994273_fnca,23,Reward,MostlyPunishment
12662,994273_fnca,24,Punishment,MostlyPunishment
12663,994273_fnca,25,Punishment,MostlyPunishment
12664,994273_fnca,26,Punishment,MostlyPunishment
12665,994273_fnca,28,Reward,MostlyReward
12666,994273_fnca,29,Reward,MostlyReward
12667,994273_fnca,30,Punishment,MostlyReward
12668,994273_fnca,31,Reward,MostlyReward
12669,994273_fnca,32,Punishment,MostlyReward
12670,994273_fnca,33,Reward,MostlyReward
12671,994273_fnca,34,Reward,MostlyReward
12672,994273_fnca,35,Reward,MostlyReward
