,HCPID,Trial,TrialType,BlockType
3265,121315_fnca,1,Reward,MostlyReward
3266,121315_fnca,2,Reward,MostlyReward
3267,121315_fnca,3,Punishment,MostlyReward
3268,121315_fnca,4,Reward,MostlyReward
3269,121315_fnca,5,Reward,MostlyReward
3270,121315_fnca,6,Reward,MostlyReward
3271,121315_fnca,7,Neutral,MostlyReward
3272,121315_fnca,8,Reward,MostlyReward
3273,121315_fnca,10,Reward,MostlyPunishment
3274,121315_fnca,11,Punishment,MostlyPunishment
3275,121315_fnca,12,Punishment,MostlyPunishment
3276,121315_fnca,13,Punishment,MostlyPunishment
3277,121315_fnca,14,Neutral,MostlyPunishment
3278,121315_fnca,15,Punishment,MostlyPunishment
3279,121315_fnca,16,Punishment,MostlyPunishment
3280,121315_fnca,17,Punishment,MostlyPunishment
3281,121315_fnca,19,Punishment,MostlyPunishment
3282,121315_fnca,20,Punishment,MostlyPunishment
3283,121315_fnca,21,Punishment,MostlyPunishment
3284,121315_fnca,22,Neutral,MostlyPunishment
3285,121315_fnca,23,Punishment,MostlyPunishment
3286,121315_fnca,24,Neutral,MostlyPunishment
3287,121315_fnca,25,Punishment,MostlyPunishment
3288,121315_fnca,26,Punishment,MostlyPunishment
3289,121315_fnca,28,Reward,MostlyReward
3290,121315_fnca,29,Reward,MostlyReward
3291,121315_fnca,30,Punishment,MostlyReward
3292,121315_fnca,31,Reward,MostlyReward
3293,121315_fnca,32,Punishment,MostlyReward
3294,121315_fnca,33,Reward,MostlyReward
3295,121315_fnca,34,Reward,MostlyReward
3296,121315_fnca,35,Reward,MostlyReward
3297,121315_fnca,1,Punishment,MostlyPunishment
3298,121315_fnca,2,Punishment,MostlyPunishment
3299,121315_fnca,3,Reward,MostlyPunishment
3300,121315_fnca,4,Punishment,MostlyPunishment
3301,121315_fnca,5,Reward,MostlyPunishment
3302,121315_fnca,6,Punishment,MostlyPunishment
3303,121315_fnca,7,Punishment,MostlyPunishment
3304,121315_fnca,8,Punishment,MostlyPunishment
3305,121315_fnca,10,Reward,MostlyReward
3306,121315_fnca,11,Neutral,MostlyReward
3307,121315_fnca,12,Reward,MostlyReward
3308,121315_fnca,13,Reward,MostlyReward
3309,121315_fnca,14,Reward,MostlyReward
3310,121315_fnca,15,Reward,MostlyReward
3311,121315_fnca,16,Neutral,MostlyReward
3312,121315_fnca,17,Reward,MostlyReward
3313,121315_fnca,19,Punishment,MostlyPunishment
3314,121315_fnca,20,Punishment,MostlyPunishment
3315,121315_fnca,21,Reward,MostlyPunishment
3316,121315_fnca,22,Punishment,MostlyPunishment
3317,121315_fnca,23,Reward,MostlyPunishment
3318,121315_fnca,24,Punishment,MostlyPunishment
3319,121315_fnca,25,Punishment,MostlyPunishment
3320,121315_fnca,26,Punishment,MostlyPunishment
3321,121315_fnca,28,Reward,MostlyReward
3322,121315_fnca,29,Reward,MostlyReward
3323,121315_fnca,30,Punishment,MostlyReward
3324,121315_fnca,31,Reward,MostlyReward
3325,121315_fnca,32,Punishment,MostlyReward
3326,121315_fnca,33,Reward,MostlyReward
3327,121315_fnca,34,Reward,MostlyReward
3328,121315_fnca,35,Reward,MostlyReward
