,HCPID,Trial,TrialType,BlockType
9921,162733_fnca,1,Reward,MostlyReward
9922,162733_fnca,2,Reward,MostlyReward
9923,162733_fnca,3,Punishment,MostlyReward
9924,162733_fnca,4,Reward,MostlyReward
9925,162733_fnca,5,Reward,MostlyReward
9926,162733_fnca,6,Reward,MostlyReward
9927,162733_fnca,7,Neutral,MostlyReward
9928,162733_fnca,8,Reward,MostlyReward
9929,162733_fnca,10,Reward,MostlyPunishment
9930,162733_fnca,11,Punishment,MostlyPunishment
9931,162733_fnca,12,Punishment,MostlyPunishment
9932,162733_fnca,13,Punishment,MostlyPunishment
9933,162733_fnca,14,Neutral,MostlyPunishment
9934,162733_fnca,15,Punishment,MostlyPunishment
9935,162733_fnca,16,Punishment,MostlyPunishment
9936,162733_fnca,17,Punishment,MostlyPunishment
9937,162733_fnca,19,Punishment,MostlyPunishment
9938,162733_fnca,20,Punishment,MostlyPunishment
9939,162733_fnca,21,Punishment,MostlyPunishment
9940,162733_fnca,22,Neutral,MostlyPunishment
9941,162733_fnca,23,Punishment,MostlyPunishment
9942,162733_fnca,24,Neutral,MostlyPunishment
9943,162733_fnca,25,Punishment,MostlyPunishment
9944,162733_fnca,26,Punishment,MostlyPunishment
9945,162733_fnca,28,Reward,MostlyReward
9946,162733_fnca,29,Reward,MostlyReward
9947,162733_fnca,30,Punishment,MostlyReward
9948,162733_fnca,31,Reward,MostlyReward
9949,162733_fnca,32,Punishment,MostlyReward
9950,162733_fnca,33,Reward,MostlyReward
9951,162733_fnca,34,Reward,MostlyReward
9952,162733_fnca,35,Reward,MostlyReward
9953,162733_fnca,1,Punishment,MostlyPunishment
9954,162733_fnca,2,Punishment,MostlyPunishment
9955,162733_fnca,3,Reward,MostlyPunishment
9956,162733_fnca,4,Punishment,MostlyPunishment
9957,162733_fnca,5,Reward,MostlyPunishment
9958,162733_fnca,6,Punishment,MostlyPunishment
9959,162733_fnca,7,Punishment,MostlyPunishment
9960,162733_fnca,8,Punishment,MostlyPunishment
9961,162733_fnca,10,Reward,MostlyReward
9962,162733_fnca,11,Neutral,MostlyReward
9963,162733_fnca,12,Reward,MostlyReward
9964,162733_fnca,13,Reward,MostlyReward
9965,162733_fnca,14,Reward,MostlyReward
9966,162733_fnca,15,Reward,MostlyReward
9967,162733_fnca,16,Neutral,MostlyReward
9968,162733_fnca,17,Reward,MostlyReward
9969,162733_fnca,19,Punishment,MostlyPunishment
9970,162733_fnca,20,Punishment,MostlyPunishment
9971,162733_fnca,21,Reward,MostlyPunishment
9972,162733_fnca,22,Punishment,MostlyPunishment
9973,162733_fnca,23,Reward,MostlyPunishment
9974,162733_fnca,24,Punishment,MostlyPunishment
9975,162733_fnca,25,Punishment,MostlyPunishment
9976,162733_fnca,26,Punishment,MostlyPunishment
9977,162733_fnca,28,Reward,MostlyReward
9978,162733_fnca,29,Reward,MostlyReward
9979,162733_fnca,30,Punishment,MostlyReward
9980,162733_fnca,31,Reward,MostlyReward
9981,162733_fnca,32,Punishment,MostlyReward
9982,162733_fnca,33,Reward,MostlyReward
9983,162733_fnca,34,Reward,MostlyReward
9984,162733_fnca,35,Reward,MostlyReward
