,HCPID,Trial,TrialType,BlockType
1,100307_fnca,1,Reward,MostlyReward
2,100307_fnca,2,Reward,MostlyReward
3,100307_fnca,3,Punishment,MostlyReward
4,100307_fnca,4,Reward,MostlyReward
5,100307_fnca,5,Reward,MostlyReward
6,100307_fnca,6,Reward,MostlyReward
7,100307_fnca,7,Neutral,MostlyReward
8,100307_fnca,8,Reward,MostlyReward
9,100307_fnca,10,Reward,MostlyPunishment
10,100307_fnca,11,Punishment,MostlyPunishment
11,100307_fnca,12,Punishment,MostlyPunishment
12,100307_fnca,13,Punishment,MostlyPunishment
13,100307_fnca,14,Neutral,MostlyPunishment
14,100307_fnca,15,Punishment,MostlyPunishment
15,100307_fnca,16,Punishment,MostlyPunishment
16,100307_fnca,17,Punishment,MostlyPunishment
17,100307_fnca,19,Punishment,MostlyPunishment
18,100307_fnca,20,Punishment,MostlyPunishment
19,100307_fnca,21,Punishment,MostlyPunishment
20,100307_fnca,22,Neutral,MostlyPunishment
21,100307_fnca,23,Punishment,MostlyPunishment
22,100307_fnca,24,Neutral,MostlyPunishment
23,100307_fnca,25,Punishment,MostlyPunishment
24,100307_fnca,26,Punishment,MostlyPunishment
25,100307_fnca,28,Reward,MostlyReward
26,100307_fnca,29,Reward,MostlyReward
27,100307_fnca,30,Punishment,MostlyReward
28,100307_fnca,31,Reward,MostlyReward
29,100307_fnca,32,Punishment,MostlyReward
30,100307_fnca,33,Reward,MostlyReward
31,100307_fnca,34,Reward,MostlyReward
32,100307_fnca,35,Reward,MostlyReward
33,100307_fnca,1,Punishment,MostlyPunishment
34,100307_fnca,2,Punishment,MostlyPunishment
35,100307_fnca,3,Reward,MostlyPunishment
36,100307_fnca,4,Punishment,MostlyPunishment
37,100307_fnca,5,Reward,MostlyPunishment
38,100307_fnca,6,Punishment,MostlyPunishment
39,100307_fnca,7,Punishment,MostlyPunishment
40,100307_fnca,8,Punishment,MostlyPunishment
41,100307_fnca,10,Reward,MostlyReward
42,100307_fnca,11,Neutral,MostlyReward
43,100307_fnca,12,Reward,MostlyReward
44,100307_fnca,13,Reward,MostlyReward
45,100307_fnca,14,Reward,MostlyReward
46,100307_fnca,15,Reward,MostlyReward
47,100307_fnca,16,Neutral,MostlyReward
48,100307_fnca,17,Reward,MostlyReward
49,100307_fnca,19,Punishment,MostlyPunishment
50,100307_fnca,20,Punishment,MostlyPunishment
51,100307_fnca,21,Reward,MostlyPunishment
52,100307_fnca,22,Punishment,MostlyPunishment
53,100307_fnca,23,Reward,MostlyPunishment
54,100307_fnca,24,Punishment,MostlyPunishment
55,100307_fnca,25,Punishment,MostlyPunishment
56,100307_fnca,26,Punishment,MostlyPunishment
57,100307_fnca,28,Reward,MostlyReward
58,100307_fnca,29,Reward,MostlyReward
59,100307_fnca,30,Punishment,MostlyReward
60,100307_fnca,31,Reward,MostlyReward
61,100307_fnca,32,Punishment,MostlyReward
62,100307_fnca,33,Reward,MostlyReward
63,100307_fnca,34,Reward,MostlyReward
64,100307_fnca,35,Reward,MostlyReward
