,HCPID,Trial,TrialType,BlockType
1409,107422_fnca,1,Reward,MostlyReward
1410,107422_fnca,2,Reward,MostlyReward
1411,107422_fnca,3,Punishment,MostlyReward
1412,107422_fnca,4,Reward,MostlyReward
1413,107422_fnca,5,Reward,MostlyReward
1414,107422_fnca,6,Reward,MostlyReward
1415,107422_fnca,7,Neutral,MostlyReward
1416,107422_fnca,8,Reward,MostlyReward
1417,107422_fnca,10,Reward,MostlyPunishment
1418,107422_fnca,11,Punishment,MostlyPunishment
1419,107422_fnca,12,Punishment,MostlyPunishment
1420,107422_fnca,13,Punishment,MostlyPunishment
1421,107422_fnca,14,Neutral,MostlyPunishment
1422,107422_fnca,15,Punishment,MostlyPunishment
1423,107422_fnca,16,Punishment,MostlyPunishment
1424,107422_fnca,17,Punishment,MostlyPunishment
1425,107422_fnca,19,Punishment,MostlyPunishment
1426,107422_fnca,20,Punishment,MostlyPunishment
1427,107422_fnca,21,Punishment,MostlyPunishment
1428,107422_fnca,22,Neutral,MostlyPunishment
1429,107422_fnca,23,Punishment,MostlyPunishment
1430,107422_fnca,24,Neutral,MostlyPunishment
1431,107422_fnca,25,Punishment,MostlyPunishment
1432,107422_fnca,26,Punishment,MostlyPunishment
1433,107422_fnca,28,Reward,MostlyReward
1434,107422_fnca,29,Reward,MostlyReward
1435,107422_fnca,30,Punishment,MostlyReward
1436,107422_fnca,31,Reward,MostlyReward
1437,107422_fnca,32,Punishment,MostlyReward
1438,107422_fnca,33,Reward,MostlyReward
1439,107422_fnca,34,Reward,MostlyReward
1440,107422_fnca,35,Reward,MostlyReward
1441,107422_fnca,1,Punishment,MostlyPunishment
1442,107422_fnca,2,Punishment,MostlyPunishment
1443,107422_fnca,3,Reward,MostlyPunishment
1444,107422_fnca,4,Punishment,MostlyPunishment
1445,107422_fnca,5,Reward,MostlyPunishment
1446,107422_fnca,6,Punishment,MostlyPunishment
1447,107422_fnca,7,Punishment,MostlyPunishment
1448,107422_fnca,8,Punishment,MostlyPunishment
1449,107422_fnca,10,Reward,MostlyReward
1450,107422_fnca,11,Neutral,MostlyReward
1451,107422_fnca,12,Reward,MostlyReward
1452,107422_fnca,13,Reward,MostlyReward
1453,107422_fnca,14,Reward,MostlyReward
1454,107422_fnca,15,Reward,MostlyReward
1455,107422_fnca,16,Neutral,MostlyReward
1456,107422_fnca,17,Reward,MostlyReward
1457,107422_fnca,19,Punishment,MostlyPunishment
1458,107422_fnca,20,Punishment,MostlyPunishment
1459,107422_fnca,21,Reward,MostlyPunishment
1460,107422_fnca,22,Punishment,MostlyPunishment
1461,107422_fnca,23,Reward,MostlyPunishment
1462,107422_fnca,24,Punishment,MostlyPunishment
1463,107422_fnca,25,Punishment,MostlyPunishment
1464,107422_fnca,26,Punishment,MostlyPunishment
1465,107422_fnca,28,Reward,MostlyReward
1466,107422_fnca,29,Reward,MostlyReward
1467,107422_fnca,30,Punishment,MostlyReward
1468,107422_fnca,31,Reward,MostlyReward
1469,107422_fnca,32,Punishment,MostlyReward
1470,107422_fnca,33,Reward,MostlyReward
1471,107422_fnca,34,Reward,MostlyReward
1472,107422_fnca,35,Reward,MostlyReward
