,HCPID,Trial,TrialType,BlockType
11329,172029_fnca,1,Reward,MostlyReward
11330,172029_fnca,2,Reward,MostlyReward
11331,172029_fnca,3,Punishment,MostlyReward
11332,172029_fnca,4,Reward,MostlyReward
11333,172029_fnca,5,Reward,MostlyReward
11334,172029_fnca,6,Reward,MostlyReward
11335,172029_fnca,7,Neutral,MostlyReward
11336,172029_fnca,8,Reward,MostlyReward
11337,172029_fnca,10,Reward,MostlyPunishment
11338,172029_fnca,11,Punishment,MostlyPunishment
11339,172029_fnca,12,Punishment,MostlyPunishment
11340,172029_fnca,13,Punishment,MostlyPunishment
11341,172029_fnca,14,Neutral,MostlyPunishment
11342,172029_fnca,15,Punishment,MostlyPunishment
11343,172029_fnca,16,Punishment,MostlyPunishment
11344,172029_fnca,17,Punishment,MostlyPunishment
11345,172029_fnca,19,Punishment,MostlyPunishment
11346,172029_fnca,20,Punishment,MostlyPunishment
11347,172029_fnca,21,Punishment,MostlyPunishment
11348,172029_fnca,22,Neutral,MostlyPunishment
11349,172029_fnca,23,Punishment,MostlyPunishment
11350,172029_fnca,24,Neutral,MostlyPunishment
11351,172029_fnca,25,Punishment,MostlyPunishment
11352,172029_fnca,26,Punishment,MostlyPunishment
11353,172029_fnca,28,Reward,MostlyReward
11354,172029_fnca,29,Reward,MostlyReward
11355,172029_fnca,30,Punishment,MostlyReward
11356,172029_fnca,31,Reward,MostlyReward
11357,172029_fnca,32,Punishment,MostlyReward
11358,172029_fnca,33,Reward,MostlyReward
11359,172029_fnca,34,Reward,MostlyReward
11360,172029_fnca,35,Reward,MostlyReward
11361,172029_fnca,1,Punishment,MostlyPunishment
11362,172029_fnca,2,Punishment,MostlyPunishment
11363,172029_fnca,3,Reward,MostlyPunishment
11364,172029_fnca,4,Punishment,MostlyPunishment
11365,172029_fnca,5,Reward,MostlyPunishment
11366,172029_fnca,6,Punishment,MostlyPunishment
11367,172029_fnca,7,Punishment,MostlyPunishment
11368,172029_fnca,8,Punishment,MostlyPunishment
11369,172029_fnca,10,Reward,MostlyReward
11370,172029_fnca,11,Neutral,MostlyReward
11371,172029_fnca,12,Reward,MostlyReward
11372,172029_fnca,13,Reward,MostlyReward
11373,172029_fnca,14,Reward,MostlyReward
11374,172029_fnca,15,Reward,MostlyReward
11375,172029_fnca,16,Neutral,MostlyReward
11376,172029_fnca,17,Reward,MostlyReward
11377,172029_fnca,19,Punishment,MostlyPunishment
11378,172029_fnca,20,Punishment,MostlyPunishment
11379,172029_fnca,21,Reward,MostlyPunishment
11380,172029_fnca,22,Punishment,MostlyPunishment
11381,172029_fnca,23,Reward,MostlyPunishment
11382,172029_fnca,24,Punishment,MostlyPunishment
11383,172029_fnca,25,Punishment,MostlyPunishment
11384,172029_fnca,26,Punishment,MostlyPunishment
11385,172029_fnca,28,Reward,MostlyReward
11386,172029_fnca,29,Reward,MostlyReward
11387,172029_fnca,30,Punishment,MostlyReward
11388,172029_fnca,31,Reward,MostlyReward
11389,172029_fnca,32,Punishment,MostlyReward
11390,172029_fnca,33,Reward,MostlyReward
11391,172029_fnca,34,Reward,MostlyReward
11392,172029_fnca,35,Reward,MostlyReward
