,HCPID,Trial,TrialType,BlockType
7873,151526_fnca,1,Reward,MostlyReward
7874,151526_fnca,2,Reward,MostlyReward
7875,151526_fnca,3,Punishment,MostlyReward
7876,151526_fnca,4,Reward,MostlyReward
7877,151526_fnca,5,Reward,MostlyReward
7878,151526_fnca,6,Reward,MostlyReward
7879,151526_fnca,7,Neutral,MostlyReward
7880,151526_fnca,8,Reward,MostlyReward
7881,151526_fnca,10,Reward,MostlyPunishment
7882,151526_fnca,11,Punishment,MostlyPunishment
7883,151526_fnca,12,Punishment,MostlyPunishment
7884,151526_fnca,13,Punishment,MostlyPunishment
7885,151526_fnca,14,Neutral,MostlyPunishment
7886,151526_fnca,15,Punishment,MostlyPunishment
7887,151526_fnca,16,Punishment,MostlyPunishment
7888,151526_fnca,17,Punishment,MostlyPunishment
7889,151526_fnca,19,Punishment,MostlyPunishment
7890,151526_fnca,20,Punishment,MostlyPunishment
7891,151526_fnca,21,Punishment,MostlyPunishment
7892,151526_fnca,22,Neutral,MostlyPunishment
7893,151526_fnca,23,Punishment,MostlyPunishment
7894,151526_fnca,24,Neutral,MostlyPunishment
7895,151526_fnca,25,Punishment,MostlyPunishment
7896,151526_fnca,26,Punishment,MostlyPunishment
7897,151526_fnca,28,Reward,MostlyReward
7898,151526_fnca,29,Reward,MostlyReward
7899,151526_fnca,30,Punishment,MostlyReward
7900,151526_fnca,31,Reward,MostlyReward
7901,151526_fnca,32,Punishment,MostlyReward
7902,151526_fnca,33,Reward,MostlyReward
7903,151526_fnca,34,Reward,MostlyReward
7904,151526_fnca,35,Reward,MostlyReward
7905,151526_fnca,1,Punishment,MostlyPunishment
7906,151526_fnca,2,Punishment,MostlyPunishment
7907,151526_fnca,3,Reward,MostlyPunishment
7908,151526_fnca,4,Punishment,MostlyPunishment
7909,151526_fnca,5,Reward,MostlyPunishment
7910,151526_fnca,6,Punishment,MostlyPunishment
7911,151526_fnca,7,Punishment,MostlyPunishment
7912,151526_fnca,8,Punishment,MostlyPunishment
7913,151526_fnca,10,Reward,MostlyReward
7914,151526_fnca,11,Neutral,MostlyReward
7915,151526_fnca,12,Reward,MostlyReward
7916,151526_fnca,13,Reward,MostlyReward
7917,151526_fnca,14,Reward,MostlyReward
7918,151526_fnca,15,Reward,MostlyReward
7919,151526_fnca,16,Neutral,MostlyReward
7920,151526_fnca,17,Reward,MostlyReward
7921,151526_fnca,19,Punishment,MostlyPunishment
7922,151526_fnca,20,Punishment,MostlyPunishment
7923,151526_fnca,21,Reward,MostlyPunishment
7924,151526_fnca,22,Punishment,MostlyPunishment
7925,151526_fnca,23,Reward,MostlyPunishment
7926,151526_fnca,24,Punishment,MostlyPunishment
7927,151526_fnca,25,Punishment,MostlyPunishment
7928,151526_fnca,26,Punishment,MostlyPunishment
7929,151526_fnca,28,Reward,MostlyReward
7930,151526_fnca,29,Reward,MostlyReward
7931,151526_fnca,30,Punishment,MostlyReward
7932,151526_fnca,31,Reward,MostlyReward
7933,151526_fnca,32,Punishment,MostlyReward
7934,151526_fnca,33,Reward,MostlyReward
7935,151526_fnca,34,Reward,MostlyReward
7936,151526_fnca,35,Reward,MostlyReward
