,HCPID,Trial,TrialType,BlockType
7105,148032_fnca,1,Reward,MostlyReward
7106,148032_fnca,2,Reward,MostlyReward
7107,148032_fnca,3,Punishment,MostlyReward
7108,148032_fnca,4,Reward,MostlyReward
7109,148032_fnca,5,Reward,MostlyReward
7110,148032_fnca,6,Reward,MostlyReward
7111,148032_fnca,7,Neutral,MostlyReward
7112,148032_fnca,8,Reward,MostlyReward
7113,148032_fnca,10,Reward,MostlyPunishment
7114,148032_fnca,11,Punishment,MostlyPunishment
7115,148032_fnca,12,Punishment,MostlyPunishment
7116,148032_fnca,13,Punishment,MostlyPunishment
7117,148032_fnca,14,Neutral,MostlyPunishment
7118,148032_fnca,15,Punishment,MostlyPunishment
7119,148032_fnca,16,Punishment,MostlyPunishment
7120,148032_fnca,17,Punishment,MostlyPunishment
7121,148032_fnca,19,Punishment,MostlyPunishment
7122,148032_fnca,20,Punishment,MostlyPunishment
7123,148032_fnca,21,Punishment,MostlyPunishment
7124,148032_fnca,22,Neutral,MostlyPunishment
7125,148032_fnca,23,Punishment,MostlyPunishment
7126,148032_fnca,24,Neutral,MostlyPunishment
7127,148032_fnca,25,Punishment,MostlyPunishment
7128,148032_fnca,26,Punishment,MostlyPunishment
7129,148032_fnca,28,Reward,MostlyReward
7130,148032_fnca,29,Reward,MostlyReward
7131,148032_fnca,30,Punishment,MostlyReward
7132,148032_fnca,31,Reward,MostlyReward
7133,148032_fnca,32,Punishment,MostlyReward
7134,148032_fnca,33,Reward,MostlyReward
7135,148032_fnca,34,Reward,MostlyReward
7136,148032_fnca,35,Reward,MostlyReward
7137,148032_fnca,1,Punishment,MostlyPunishment
7138,148032_fnca,2,Punishment,MostlyPunishment
7139,148032_fnca,3,Reward,MostlyPunishment
7140,148032_fnca,4,Punishment,MostlyPunishment
7141,148032_fnca,5,Reward,MostlyPunishment
7142,148032_fnca,6,Punishment,MostlyPunishment
7143,148032_fnca,7,Punishment,MostlyPunishment
7144,148032_fnca,8,Punishment,MostlyPunishment
7145,148032_fnca,10,Reward,MostlyReward
7146,148032_fnca,11,Neutral,MostlyReward
7147,148032_fnca,12,Reward,MostlyReward
7148,148032_fnca,13,Reward,MostlyReward
7149,148032_fnca,14,Reward,MostlyReward
7150,148032_fnca,15,Reward,MostlyReward
7151,148032_fnca,16,Neutral,MostlyReward
7152,148032_fnca,17,Reward,MostlyReward
7153,148032_fnca,19,Punishment,MostlyPunishment
7154,148032_fnca,20,Punishment,MostlyPunishment
7155,148032_fnca,21,Reward,MostlyPunishment
7156,148032_fnca,22,Punishment,MostlyPunishment
7157,148032_fnca,23,Reward,MostlyPunishment
7158,148032_fnca,24,Punishment,MostlyPunishment
7159,148032_fnca,25,Punishment,MostlyPunishment
7160,148032_fnca,26,Punishment,MostlyPunishment
7161,148032_fnca,28,Reward,MostlyReward
7162,148032_fnca,29,Reward,MostlyReward
7163,148032_fnca,30,Punishment,MostlyReward
7164,148032_fnca,31,Reward,MostlyReward
7165,148032_fnca,32,Punishment,MostlyReward
7166,148032_fnca,33,Reward,MostlyReward
7167,148032_fnca,34,Reward,MostlyReward
7168,148032_fnca,35,Reward,MostlyReward
