,HCPID,Trial,TrialType,BlockType
3137,120212_fnca,1,Reward,MostlyReward
3138,120212_fnca,2,Reward,MostlyReward
3139,120212_fnca,3,Punishment,MostlyReward
3140,120212_fnca,4,Reward,MostlyReward
3141,120212_fnca,5,Reward,MostlyReward
3142,120212_fnca,6,Reward,MostlyReward
3143,120212_fnca,7,Neutral,MostlyReward
3144,120212_fnca,8,Reward,MostlyReward
3145,120212_fnca,10,Reward,MostlyPunishment
3146,120212_fnca,11,Punishment,MostlyPunishment
3147,120212_fnca,12,Punishment,MostlyPunishment
3148,120212_fnca,13,Punishment,MostlyPunishment
3149,120212_fnca,14,Neutral,MostlyPunishment
3150,120212_fnca,15,Punishment,MostlyPunishment
3151,120212_fnca,16,Punishment,MostlyPunishment
3152,120212_fnca,17,Punishment,MostlyPunishment
3153,120212_fnca,19,Punishment,MostlyPunishment
3154,120212_fnca,20,Punishment,MostlyPunishment
3155,120212_fnca,21,Punishment,MostlyPunishment
3156,120212_fnca,22,Neutral,MostlyPunishment
3157,120212_fnca,23,Punishment,MostlyPunishment
3158,120212_fnca,24,Neutral,MostlyPunishment
3159,120212_fnca,25,Punishment,MostlyPunishment
3160,120212_fnca,26,Punishment,MostlyPunishment
3161,120212_fnca,28,Reward,MostlyReward
3162,120212_fnca,29,Reward,MostlyReward
3163,120212_fnca,30,Punishment,MostlyReward
3164,120212_fnca,31,Reward,MostlyReward
3165,120212_fnca,32,Punishment,MostlyReward
3166,120212_fnca,33,Reward,MostlyReward
3167,120212_fnca,34,Reward,MostlyReward
3168,120212_fnca,35,Reward,MostlyReward
3169,120212_fnca,1,Punishment,MostlyPunishment
3170,120212_fnca,2,Punishment,MostlyPunishment
3171,120212_fnca,3,Reward,MostlyPunishment
3172,120212_fnca,4,Punishment,MostlyPunishment
3173,120212_fnca,5,Reward,MostlyPunishment
3174,120212_fnca,6,Punishment,MostlyPunishment
3175,120212_fnca,7,Punishment,MostlyPunishment
3176,120212_fnca,8,Punishment,MostlyPunishment
3177,120212_fnca,10,Reward,MostlyReward
3178,120212_fnca,11,Neutral,MostlyReward
3179,120212_fnca,12,Reward,MostlyReward
3180,120212_fnca,13,Reward,MostlyReward
3181,120212_fnca,14,Reward,MostlyReward
3182,120212_fnca,15,Reward,MostlyReward
3183,120212_fnca,16,Neutral,MostlyReward
3184,120212_fnca,17,Reward,MostlyReward
3185,120212_fnca,19,Punishment,MostlyPunishment
3186,120212_fnca,20,Punishment,MostlyPunishment
3187,120212_fnca,21,Reward,MostlyPunishment
3188,120212_fnca,22,Punishment,MostlyPunishment
3189,120212_fnca,23,Reward,MostlyPunishment
3190,120212_fnca,24,Punishment,MostlyPunishment
3191,120212_fnca,25,Punishment,MostlyPunishment
3192,120212_fnca,26,Punishment,MostlyPunishment
3193,120212_fnca,28,Reward,MostlyReward
3194,120212_fnca,29,Reward,MostlyReward
3195,120212_fnca,30,Punishment,MostlyReward
3196,120212_fnca,31,Reward,MostlyReward
3197,120212_fnca,32,Punishment,MostlyReward
3198,120212_fnca,33,Reward,MostlyReward
3199,120212_fnca,34,Reward,MostlyReward
3200,120212_fnca,35,Reward,MostlyReward
