,HCPID,Trial,TrialType,BlockType
11073,169444_fnca,1,Reward,MostlyReward
11074,169444_fnca,2,Reward,MostlyReward
11075,169444_fnca,3,Punishment,MostlyReward
11076,169444_fnca,4,Reward,MostlyReward
11077,169444_fnca,5,Reward,MostlyReward
11078,169444_fnca,6,Reward,MostlyReward
11079,169444_fnca,7,Neutral,MostlyReward
11080,169444_fnca,8,Reward,MostlyReward
11081,169444_fnca,10,Reward,MostlyPunishment
11082,169444_fnca,11,Punishment,MostlyPunishment
11083,169444_fnca,12,Punishment,MostlyPunishment
11084,169444_fnca,13,Punishment,MostlyPunishment
11085,169444_fnca,14,Neutral,MostlyPunishment
11086,169444_fnca,15,Punishment,MostlyPunishment
11087,169444_fnca,16,Punishment,MostlyPunishment
11088,169444_fnca,17,Punishment,MostlyPunishment
11089,169444_fnca,19,Punishment,MostlyPunishment
11090,169444_fnca,20,Punishment,MostlyPunishment
11091,169444_fnca,21,Punishment,MostlyPunishment
11092,169444_fnca,22,Neutral,MostlyPunishment
11093,169444_fnca,23,Punishment,MostlyPunishment
11094,169444_fnca,24,Neutral,MostlyPunishment
11095,169444_fnca,25,Punishment,MostlyPunishment
11096,169444_fnca,26,Punishment,MostlyPunishment
11097,169444_fnca,28,Reward,MostlyReward
11098,169444_fnca,29,Reward,MostlyReward
11099,169444_fnca,30,Punishment,MostlyReward
11100,169444_fnca,31,Reward,MostlyReward
11101,169444_fnca,32,Punishment,MostlyReward
11102,169444_fnca,33,Reward,MostlyReward
11103,169444_fnca,34,Reward,MostlyReward
11104,169444_fnca,35,Reward,MostlyReward
11105,169444_fnca,1,Punishment,MostlyPunishment
11106,169444_fnca,2,Punishment,MostlyPunishment
11107,169444_fnca,3,Reward,MostlyPunishment
11108,169444_fnca,4,Punishment,MostlyPunishment
11109,169444_fnca,5,Reward,MostlyPunishment
11110,169444_fnca,6,Punishment,MostlyPunishment
11111,169444_fnca,7,Punishment,MostlyPunishment
11112,169444_fnca,8,Punishment,MostlyPunishment
11113,169444_fnca,10,Reward,MostlyReward
11114,169444_fnca,11,Neutral,MostlyReward
11115,169444_fnca,12,Reward,MostlyReward
11116,169444_fnca,13,Reward,MostlyReward
11117,169444_fnca,14,Reward,MostlyReward
11118,169444_fnca,15,Reward,MostlyReward
11119,169444_fnca,16,Neutral,MostlyReward
11120,169444_fnca,17,Reward,MostlyReward
11121,169444_fnca,19,Punishment,MostlyPunishment
11122,169444_fnca,20,Punishment,MostlyPunishment
11123,169444_fnca,21,Reward,MostlyPunishment
11124,169444_fnca,22,Punishment,MostlyPunishment
11125,169444_fnca,23,Reward,MostlyPunishment
11126,169444_fnca,24,Punishment,MostlyPunishment
11127,169444_fnca,25,Punishment,MostlyPunishment
11128,169444_fnca,26,Punishment,MostlyPunishment
11129,169444_fnca,28,Reward,MostlyReward
11130,169444_fnca,29,Reward,MostlyReward
11131,169444_fnca,30,Punishment,MostlyReward
11132,169444_fnca,31,Reward,MostlyReward
11133,169444_fnca,32,Punishment,MostlyReward
11134,169444_fnca,33,Reward,MostlyReward
11135,169444_fnca,34,Reward,MostlyReward
11136,169444_fnca,35,Reward,MostlyReward
