,HCPID,Trial,TrialType,BlockType
4481,130013_fnca,1,Reward,MostlyReward
4482,130013_fnca,2,Reward,MostlyReward
4483,130013_fnca,3,Punishment,MostlyReward
4484,130013_fnca,4,Reward,MostlyReward
4485,130013_fnca,5,Reward,MostlyReward
4486,130013_fnca,6,Reward,MostlyReward
4487,130013_fnca,7,Neutral,MostlyReward
4488,130013_fnca,8,Reward,MostlyReward
4489,130013_fnca,10,Reward,MostlyPunishment
4490,130013_fnca,11,Punishment,MostlyPunishment
4491,130013_fnca,12,Punishment,MostlyPunishment
4492,130013_fnca,13,Punishment,MostlyPunishment
4493,130013_fnca,14,Neutral,MostlyPunishment
4494,130013_fnca,15,Punishment,MostlyPunishment
4495,130013_fnca,16,Punishment,MostlyPunishment
4496,130013_fnca,17,Punishment,MostlyPunishment
4497,130013_fnca,19,Punishment,MostlyPunishment
4498,130013_fnca,20,Punishment,MostlyPunishment
4499,130013_fnca,21,Punishment,MostlyPunishment
4500,130013_fnca,22,Neutral,MostlyPunishment
4501,130013_fnca,23,Punishment,MostlyPunishment
4502,130013_fnca,24,Neutral,MostlyPunishment
4503,130013_fnca,25,Punishment,MostlyPunishment
4504,130013_fnca,26,Punishment,MostlyPunishment
4505,130013_fnca,28,Reward,MostlyReward
4506,130013_fnca,29,Reward,MostlyReward
4507,130013_fnca,30,Punishment,MostlyReward
4508,130013_fnca,31,Reward,MostlyReward
4509,130013_fnca,32,Punishment,MostlyReward
4510,130013_fnca,33,Reward,MostlyReward
4511,130013_fnca,34,Reward,MostlyReward
4512,130013_fnca,35,Reward,MostlyReward
4513,130013_fnca,1,Punishment,MostlyPunishment
4514,130013_fnca,2,Punishment,MostlyPunishment
4515,130013_fnca,3,Reward,MostlyPunishment
4516,130013_fnca,4,Punishment,MostlyPunishment
4517,130013_fnca,5,Reward,MostlyPunishment
4518,130013_fnca,6,Punishment,MostlyPunishment
4519,130013_fnca,7,Punishment,MostlyPunishment
4520,130013_fnca,8,Punishment,MostlyPunishment
4521,130013_fnca,10,Reward,MostlyReward
4522,130013_fnca,11,Neutral,MostlyReward
4523,130013_fnca,12,Reward,MostlyReward
4524,130013_fnca,13,Reward,MostlyReward
4525,130013_fnca,14,Reward,MostlyReward
4526,130013_fnca,15,Reward,MostlyReward
4527,130013_fnca,16,Neutral,MostlyReward
4528,130013_fnca,17,Reward,MostlyReward
4529,130013_fnca,19,Punishment,MostlyPunishment
4530,130013_fnca,20,Punishment,MostlyPunishment
4531,130013_fnca,21,Reward,MostlyPunishment
4532,130013_fnca,22,Punishment,MostlyPunishment
4533,130013_fnca,23,Reward,MostlyPunishment
4534,130013_fnca,24,Punishment,MostlyPunishment
4535,130013_fnca,25,Punishment,MostlyPunishment
4536,130013_fnca,26,Punishment,MostlyPunishment
4537,130013_fnca,28,Reward,MostlyReward
4538,130013_fnca,29,Reward,MostlyReward
4539,130013_fnca,30,Punishment,MostlyReward
4540,130013_fnca,31,Reward,MostlyReward
4541,130013_fnca,32,Punishment,MostlyReward
4542,130013_fnca,33,Reward,MostlyReward
4543,130013_fnca,34,Reward,MostlyReward
4544,130013_fnca,35,Reward,MostlyReward
