,HCPID,Trial,TrialType,BlockType
5889,138534_fnca,1,Reward,MostlyReward
5890,138534_fnca,2,Reward,MostlyReward
5891,138534_fnca,3,Punishment,MostlyReward
5892,138534_fnca,4,Reward,MostlyReward
5893,138534_fnca,5,Reward,MostlyReward
5894,138534_fnca,6,Reward,MostlyReward
5895,138534_fnca,7,Neutral,MostlyReward
5896,138534_fnca,8,Reward,MostlyReward
5897,138534_fnca,10,Reward,MostlyPunishment
5898,138534_fnca,11,Punishment,MostlyPunishment
5899,138534_fnca,12,Punishment,MostlyPunishment
5900,138534_fnca,13,Punishment,MostlyPunishment
5901,138534_fnca,14,Neutral,MostlyPunishment
5902,138534_fnca,15,Punishment,MostlyPunishment
5903,138534_fnca,16,Punishment,MostlyPunishment
5904,138534_fnca,17,Punishment,MostlyPunishment
5905,138534_fnca,19,Punishment,MostlyPunishment
5906,138534_fnca,20,Punishment,MostlyPunishment
5907,138534_fnca,21,Punishment,MostlyPunishment
5908,138534_fnca,22,Neutral,MostlyPunishment
5909,138534_fnca,23,Punishment,MostlyPunishment
5910,138534_fnca,24,Neutral,MostlyPunishment
5911,138534_fnca,25,Punishment,MostlyPunishment
5912,138534_fnca,26,Punishment,MostlyPunishment
5913,138534_fnca,28,Reward,MostlyReward
5914,138534_fnca,29,Reward,MostlyReward
5915,138534_fnca,30,Punishment,MostlyReward
5916,138534_fnca,31,Reward,MostlyReward
5917,138534_fnca,32,Punishment,MostlyReward
5918,138534_fnca,33,Reward,MostlyReward
5919,138534_fnca,34,Reward,MostlyReward
5920,138534_fnca,35,Reward,MostlyReward
5921,138534_fnca,1,Punishment,MostlyPunishment
5922,138534_fnca,2,Punishment,MostlyPunishment
5923,138534_fnca,3,Reward,MostlyPunishment
5924,138534_fnca,4,Punishment,MostlyPunishment
5925,138534_fnca,5,Reward,MostlyPunishment
5926,138534_fnca,6,Punishment,MostlyPunishment
5927,138534_fnca,7,Punishment,MostlyPunishment
5928,138534_fnca,8,Punishment,MostlyPunishment
5929,138534_fnca,10,Reward,MostlyReward
5930,138534_fnca,11,Neutral,MostlyReward
5931,138534_fnca,12,Reward,MostlyReward
5932,138534_fnca,13,Reward,MostlyReward
5933,138534_fnca,14,Reward,MostlyReward
5934,138534_fnca,15,Reward,MostlyReward
5935,138534_fnca,16,Neutral,MostlyReward
5936,138534_fnca,17,Reward,MostlyReward
5937,138534_fnca,19,Punishment,MostlyPunishment
5938,138534_fnca,20,Punishment,MostlyPunishment
5939,138534_fnca,21,Reward,MostlyPunishment
5940,138534_fnca,22,Punishment,MostlyPunishment
5941,138534_fnca,23,Reward,MostlyPunishment
5942,138534_fnca,24,Punishment,MostlyPunishment
5943,138534_fnca,25,Punishment,MostlyPunishment
5944,138534_fnca,26,Punishment,MostlyPunishment
5945,138534_fnca,28,Reward,MostlyReward
5946,138534_fnca,29,Reward,MostlyReward
5947,138534_fnca,30,Punishment,MostlyReward
5948,138534_fnca,31,Reward,MostlyReward
5949,138534_fnca,32,Punishment,MostlyReward
5950,138534_fnca,33,Reward,MostlyReward
5951,138534_fnca,34,Reward,MostlyReward
5952,138534_fnca,35,Reward,MostlyReward
