,HCPID,Trial,TrialType,BlockType
2689,117122_fnca,1,Reward,MostlyReward
2690,117122_fnca,2,Reward,MostlyReward
2691,117122_fnca,3,Punishment,MostlyReward
2692,117122_fnca,4,Reward,MostlyReward
2693,117122_fnca,5,Reward,MostlyReward
2694,117122_fnca,6,Reward,MostlyReward
2695,117122_fnca,7,Neutral,MostlyReward
2696,117122_fnca,8,Reward,MostlyReward
2697,117122_fnca,10,Reward,MostlyPunishment
2698,117122_fnca,11,Punishment,MostlyPunishment
2699,117122_fnca,12,Punishment,MostlyPunishment
2700,117122_fnca,13,Punishment,MostlyPunishment
2701,117122_fnca,14,Neutral,MostlyPunishment
2702,117122_fnca,15,Punishment,MostlyPunishment
2703,117122_fnca,16,Punishment,MostlyPunishment
2704,117122_fnca,17,Punishment,MostlyPunishment
2705,117122_fnca,19,Punishment,MostlyPunishment
2706,117122_fnca,20,Punishment,MostlyPunishment
2707,117122_fnca,21,Punishment,MostlyPunishment
2708,117122_fnca,22,Neutral,MostlyPunishment
2709,117122_fnca,23,Punishment,MostlyPunishment
2710,117122_fnca,24,Neutral,MostlyPunishment
2711,117122_fnca,25,Punishment,MostlyPunishment
2712,117122_fnca,26,Punishment,MostlyPunishment
2713,117122_fnca,28,Reward,MostlyReward
2714,117122_fnca,29,Reward,MostlyReward
2715,117122_fnca,30,Punishment,MostlyReward
2716,117122_fnca,31,Reward,MostlyReward
2717,117122_fnca,32,Punishment,MostlyReward
2718,117122_fnca,33,Reward,MostlyReward
2719,117122_fnca,34,Reward,MostlyReward
2720,117122_fnca,35,Reward,MostlyReward
2721,117122_fnca,1,Punishment,MostlyPunishment
2722,117122_fnca,2,Punishment,MostlyPunishment
2723,117122_fnca,3,Reward,MostlyPunishment
2724,117122_fnca,4,Punishment,MostlyPunishment
2725,117122_fnca,5,Reward,MostlyPunishment
2726,117122_fnca,6,Punishment,MostlyPunishment
2727,117122_fnca,7,Punishment,MostlyPunishment
2728,117122_fnca,8,Punishment,MostlyPunishment
2729,117122_fnca,10,Reward,MostlyReward
2730,117122_fnca,11,Neutral,MostlyReward
2731,117122_fnca,12,Reward,MostlyReward
2732,117122_fnca,13,Reward,MostlyReward
2733,117122_fnca,14,Reward,MostlyReward
2734,117122_fnca,15,Reward,MostlyReward
2735,117122_fnca,16,Neutral,MostlyReward
2736,117122_fnca,17,Reward,MostlyReward
2737,117122_fnca,19,Punishment,MostlyPunishment
2738,117122_fnca,20,Punishment,MostlyPunishment
2739,117122_fnca,21,Reward,MostlyPunishment
2740,117122_fnca,22,Punishment,MostlyPunishment
2741,117122_fnca,23,Reward,MostlyPunishment
2742,117122_fnca,24,Punishment,MostlyPunishment
2743,117122_fnca,25,Punishment,MostlyPunishment
2744,117122_fnca,26,Punishment,MostlyPunishment
2745,117122_fnca,28,Reward,MostlyReward
2746,117122_fnca,29,Reward,MostlyReward
2747,117122_fnca,30,Punishment,MostlyReward
2748,117122_fnca,31,Reward,MostlyReward
2749,117122_fnca,32,Punishment,MostlyReward
2750,117122_fnca,33,Reward,MostlyReward
2751,117122_fnca,34,Reward,MostlyReward
2752,117122_fnca,35,Reward,MostlyReward
