,HCPID,Trial,TrialType,BlockType
7809,151223_fnca,1,Reward,MostlyReward
7810,151223_fnca,2,Reward,MostlyReward
7811,151223_fnca,3,Punishment,MostlyReward
7812,151223_fnca,4,Reward,MostlyReward
7813,151223_fnca,5,Reward,MostlyReward
7814,151223_fnca,6,Reward,MostlyReward
7815,151223_fnca,7,Neutral,MostlyReward
7816,151223_fnca,8,Reward,MostlyReward
7817,151223_fnca,10,Reward,MostlyPunishment
7818,151223_fnca,11,Punishment,MostlyPunishment
7819,151223_fnca,12,Punishment,MostlyPunishment
7820,151223_fnca,13,Punishment,MostlyPunishment
7821,151223_fnca,14,Neutral,MostlyPunishment
7822,151223_fnca,15,Punishment,MostlyPunishment
7823,151223_fnca,16,Punishment,MostlyPunishment
7824,151223_fnca,17,Punishment,MostlyPunishment
7825,151223_fnca,19,Punishment,MostlyPunishment
7826,151223_fnca,20,Punishment,MostlyPunishment
7827,151223_fnca,21,Punishment,MostlyPunishment
7828,151223_fnca,22,Neutral,MostlyPunishment
7829,151223_fnca,23,Punishment,MostlyPunishment
7830,151223_fnca,24,Neutral,MostlyPunishment
7831,151223_fnca,25,Punishment,MostlyPunishment
7832,151223_fnca,26,Punishment,MostlyPunishment
7833,151223_fnca,28,Reward,MostlyReward
7834,151223_fnca,29,Reward,MostlyReward
7835,151223_fnca,30,Punishment,MostlyReward
7836,151223_fnca,31,Reward,MostlyReward
7837,151223_fnca,32,Punishment,MostlyReward
7838,151223_fnca,33,Reward,MostlyReward
7839,151223_fnca,34,Reward,MostlyReward
7840,151223_fnca,35,Reward,MostlyReward
7841,151223_fnca,1,Punishment,MostlyPunishment
7842,151223_fnca,2,Punishment,MostlyPunishment
7843,151223_fnca,3,Reward,MostlyPunishment
7844,151223_fnca,4,Punishment,MostlyPunishment
7845,151223_fnca,5,Reward,MostlyPunishment
7846,151223_fnca,6,Punishment,MostlyPunishment
7847,151223_fnca,7,Punishment,MostlyPunishment
7848,151223_fnca,8,Punishment,MostlyPunishment
7849,151223_fnca,10,Reward,MostlyReward
7850,151223_fnca,11,Neutral,MostlyReward
7851,151223_fnca,12,Reward,MostlyReward
7852,151223_fnca,13,Reward,MostlyReward
7853,151223_fnca,14,Reward,MostlyReward
7854,151223_fnca,15,Reward,MostlyReward
7855,151223_fnca,16,Neutral,MostlyReward
7856,151223_fnca,17,Reward,MostlyReward
7857,151223_fnca,19,Punishment,MostlyPunishment
7858,151223_fnca,20,Punishment,MostlyPunishment
7859,151223_fnca,21,Reward,MostlyPunishment
7860,151223_fnca,22,Punishment,MostlyPunishment
7861,151223_fnca,23,Reward,MostlyPunishment
7862,151223_fnca,24,Punishment,MostlyPunishment
7863,151223_fnca,25,Punishment,MostlyPunishment
7864,151223_fnca,26,Punishment,MostlyPunishment
7865,151223_fnca,28,Reward,MostlyReward
7866,151223_fnca,29,Reward,MostlyReward
7867,151223_fnca,30,Punishment,MostlyReward
7868,151223_fnca,31,Reward,MostlyReward
7869,151223_fnca,32,Punishment,MostlyReward
7870,151223_fnca,33,Reward,MostlyReward
7871,151223_fnca,34,Reward,MostlyReward
7872,151223_fnca,35,Reward,MostlyReward
