,HCPID,Trial,TrialType,BlockType
3585,123420_fnca,1,Reward,MostlyReward
3586,123420_fnca,2,Reward,MostlyReward
3587,123420_fnca,3,Punishment,MostlyReward
3588,123420_fnca,4,Reward,MostlyReward
3589,123420_fnca,5,Reward,MostlyReward
3590,123420_fnca,6,Reward,MostlyReward
3591,123420_fnca,7,Neutral,MostlyReward
3592,123420_fnca,8,Reward,MostlyReward
3593,123420_fnca,10,Reward,MostlyPunishment
3594,123420_fnca,11,Punishment,MostlyPunishment
3595,123420_fnca,12,Punishment,MostlyPunishment
3596,123420_fnca,13,Punishment,MostlyPunishment
3597,123420_fnca,14,Neutral,MostlyPunishment
3598,123420_fnca,15,Punishment,MostlyPunishment
3599,123420_fnca,16,Punishment,MostlyPunishment
3600,123420_fnca,17,Punishment,MostlyPunishment
3601,123420_fnca,19,Punishment,MostlyPunishment
3602,123420_fnca,20,Punishment,MostlyPunishment
3603,123420_fnca,21,Punishment,MostlyPunishment
3604,123420_fnca,22,Neutral,MostlyPunishment
3605,123420_fnca,23,Punishment,MostlyPunishment
3606,123420_fnca,24,Neutral,MostlyPunishment
3607,123420_fnca,25,Punishment,MostlyPunishment
3608,123420_fnca,26,Punishment,MostlyPunishment
3609,123420_fnca,28,Reward,MostlyReward
3610,123420_fnca,29,Reward,MostlyReward
3611,123420_fnca,30,Punishment,MostlyReward
3612,123420_fnca,31,Reward,MostlyReward
3613,123420_fnca,32,Punishment,MostlyReward
3614,123420_fnca,33,Reward,MostlyReward
3615,123420_fnca,34,Reward,MostlyReward
3616,123420_fnca,35,Reward,MostlyReward
3617,123420_fnca,1,Punishment,MostlyPunishment
3618,123420_fnca,2,Punishment,MostlyPunishment
3619,123420_fnca,3,Reward,MostlyPunishment
3620,123420_fnca,4,Punishment,MostlyPunishment
3621,123420_fnca,5,Reward,MostlyPunishment
3622,123420_fnca,6,Punishment,MostlyPunishment
3623,123420_fnca,7,Punishment,MostlyPunishment
3624,123420_fnca,8,Punishment,MostlyPunishment
3625,123420_fnca,10,Reward,MostlyReward
3626,123420_fnca,11,Neutral,MostlyReward
3627,123420_fnca,12,Reward,MostlyReward
3628,123420_fnca,13,Reward,MostlyReward
3629,123420_fnca,14,Reward,MostlyReward
3630,123420_fnca,15,Reward,MostlyReward
3631,123420_fnca,16,Neutral,MostlyReward
3632,123420_fnca,17,Reward,MostlyReward
3633,123420_fnca,19,Punishment,MostlyPunishment
3634,123420_fnca,20,Punishment,MostlyPunishment
3635,123420_fnca,21,Reward,MostlyPunishment
3636,123420_fnca,22,Punishment,MostlyPunishment
3637,123420_fnca,23,Reward,MostlyPunishment
3638,123420_fnca,24,Punishment,MostlyPunishment
3639,123420_fnca,25,Punishment,MostlyPunishment
3640,123420_fnca,26,Punishment,MostlyPunishment
3641,123420_fnca,28,Reward,MostlyReward
3642,123420_fnca,29,Reward,MostlyReward
3643,123420_fnca,30,Punishment,MostlyReward
3644,123420_fnca,31,Reward,MostlyReward
3645,123420_fnca,32,Punishment,MostlyReward
3646,123420_fnca,33,Reward,MostlyReward
3647,123420_fnca,34,Reward,MostlyReward
3648,123420_fnca,35,Reward,MostlyReward
