,HCPID,Trial,TrialType,BlockType
4097,127630_fnca,1,Reward,MostlyReward
4098,127630_fnca,2,Reward,MostlyReward
4099,127630_fnca,3,Punishment,MostlyReward
4100,127630_fnca,4,Reward,MostlyReward
4101,127630_fnca,5,Reward,MostlyReward
4102,127630_fnca,6,Reward,MostlyReward
4103,127630_fnca,7,Neutral,MostlyReward
4104,127630_fnca,8,Reward,MostlyReward
4105,127630_fnca,10,Reward,MostlyPunishment
4106,127630_fnca,11,Punishment,MostlyPunishment
4107,127630_fnca,12,Punishment,MostlyPunishment
4108,127630_fnca,13,Punishment,MostlyPunishment
4109,127630_fnca,14,Neutral,MostlyPunishment
4110,127630_fnca,15,Punishment,MostlyPunishment
4111,127630_fnca,16,Punishment,MostlyPunishment
4112,127630_fnca,17,Punishment,MostlyPunishment
4113,127630_fnca,19,Punishment,MostlyPunishment
4114,127630_fnca,20,Punishment,MostlyPunishment
4115,127630_fnca,21,Punishment,MostlyPunishment
4116,127630_fnca,22,Neutral,MostlyPunishment
4117,127630_fnca,23,Punishment,MostlyPunishment
4118,127630_fnca,24,Neutral,MostlyPunishment
4119,127630_fnca,25,Punishment,MostlyPunishment
4120,127630_fnca,26,Punishment,MostlyPunishment
4121,127630_fnca,28,Reward,MostlyReward
4122,127630_fnca,29,Reward,MostlyReward
4123,127630_fnca,30,Punishment,MostlyReward
4124,127630_fnca,31,Reward,MostlyReward
4125,127630_fnca,32,Punishment,MostlyReward
4126,127630_fnca,33,Reward,MostlyReward
4127,127630_fnca,34,Reward,MostlyReward
4128,127630_fnca,35,Reward,MostlyReward
4129,127630_fnca,1,Punishment,MostlyPunishment
4130,127630_fnca,2,Punishment,MostlyPunishment
4131,127630_fnca,3,Reward,MostlyPunishment
4132,127630_fnca,4,Punishment,MostlyPunishment
4133,127630_fnca,5,Reward,MostlyPunishment
4134,127630_fnca,6,Punishment,MostlyPunishment
4135,127630_fnca,7,Punishment,MostlyPunishment
4136,127630_fnca,8,Punishment,MostlyPunishment
4137,127630_fnca,10,Reward,MostlyReward
4138,127630_fnca,11,Neutral,MostlyReward
4139,127630_fnca,12,Reward,MostlyReward
4140,127630_fnca,13,Reward,MostlyReward
4141,127630_fnca,14,Reward,MostlyReward
4142,127630_fnca,15,Reward,MostlyReward
4143,127630_fnca,16,Neutral,MostlyReward
4144,127630_fnca,17,Reward,MostlyReward
4145,127630_fnca,19,Punishment,MostlyPunishment
4146,127630_fnca,20,Punishment,MostlyPunishment
4147,127630_fnca,21,Reward,MostlyPunishment
4148,127630_fnca,22,Punishment,MostlyPunishment
4149,127630_fnca,23,Reward,MostlyPunishment
4150,127630_fnca,24,Punishment,MostlyPunishment
4151,127630_fnca,25,Punishment,MostlyPunishment
4152,127630_fnca,26,Punishment,MostlyPunishment
4153,127630_fnca,28,Reward,MostlyReward
4154,127630_fnca,29,Reward,MostlyReward
4155,127630_fnca,30,Punishment,MostlyReward
4156,127630_fnca,31,Reward,MostlyReward
4157,127630_fnca,32,Punishment,MostlyReward
4158,127630_fnca,33,Reward,MostlyReward
4159,127630_fnca,34,Reward,MostlyReward
4160,127630_fnca,35,Reward,MostlyReward
