,HCPID,Trial,TrialType,BlockType
5697,137633_fnca,1,Reward,MostlyReward
5698,137633_fnca,2,Reward,MostlyReward
5699,137633_fnca,3,Punishment,MostlyReward
5700,137633_fnca,4,Reward,MostlyReward
5701,137633_fnca,5,Reward,MostlyReward
5702,137633_fnca,6,Reward,MostlyReward
5703,137633_fnca,7,Neutral,MostlyReward
5704,137633_fnca,8,Reward,MostlyReward
5705,137633_fnca,10,Reward,MostlyPunishment
5706,137633_fnca,11,Punishment,MostlyPunishment
5707,137633_fnca,12,Punishment,MostlyPunishment
5708,137633_fnca,13,Punishment,MostlyPunishment
5709,137633_fnca,14,Neutral,MostlyPunishment
5710,137633_fnca,15,Punishment,MostlyPunishment
5711,137633_fnca,16,Punishment,MostlyPunishment
5712,137633_fnca,17,Punishment,MostlyPunishment
5713,137633_fnca,19,Punishment,MostlyPunishment
5714,137633_fnca,20,Punishment,MostlyPunishment
5715,137633_fnca,21,Punishment,MostlyPunishment
5716,137633_fnca,22,Neutral,MostlyPunishment
5717,137633_fnca,23,Punishment,MostlyPunishment
5718,137633_fnca,24,Neutral,MostlyPunishment
5719,137633_fnca,25,Punishment,MostlyPunishment
5720,137633_fnca,26,Punishment,MostlyPunishment
5721,137633_fnca,28,Reward,MostlyReward
5722,137633_fnca,29,Reward,MostlyReward
5723,137633_fnca,30,Punishment,MostlyReward
5724,137633_fnca,31,Reward,MostlyReward
5725,137633_fnca,32,Punishment,MostlyReward
5726,137633_fnca,33,Reward,MostlyReward
5727,137633_fnca,34,Reward,MostlyReward
5728,137633_fnca,35,Reward,MostlyReward
5729,137633_fnca,1,Punishment,MostlyPunishment
5730,137633_fnca,2,Punishment,MostlyPunishment
5731,137633_fnca,3,Reward,MostlyPunishment
5732,137633_fnca,4,Punishment,MostlyPunishment
5733,137633_fnca,5,Reward,MostlyPunishment
5734,137633_fnca,6,Punishment,MostlyPunishment
5735,137633_fnca,7,Punishment,MostlyPunishment
5736,137633_fnca,8,Punishment,MostlyPunishment
5737,137633_fnca,10,Reward,MostlyReward
5738,137633_fnca,11,Neutral,MostlyReward
5739,137633_fnca,12,Reward,MostlyReward
5740,137633_fnca,13,Reward,MostlyReward
5741,137633_fnca,14,Reward,MostlyReward
5742,137633_fnca,15,Reward,MostlyReward
5743,137633_fnca,16,Neutral,MostlyReward
5744,137633_fnca,17,Reward,MostlyReward
5745,137633_fnca,19,Punishment,MostlyPunishment
5746,137633_fnca,20,Punishment,MostlyPunishment
5747,137633_fnca,21,Reward,MostlyPunishment
5748,137633_fnca,22,Punishment,MostlyPunishment
5749,137633_fnca,23,Reward,MostlyPunishment
5750,137633_fnca,24,Punishment,MostlyPunishment
5751,137633_fnca,25,Punishment,MostlyPunishment
5752,137633_fnca,26,Punishment,MostlyPunishment
5753,137633_fnca,28,Reward,MostlyReward
5754,137633_fnca,29,Reward,MostlyReward
5755,137633_fnca,30,Punishment,MostlyReward
5756,137633_fnca,31,Reward,MostlyReward
5757,137633_fnca,32,Punishment,MostlyReward
5758,137633_fnca,33,Reward,MostlyReward
5759,137633_fnca,34,Reward,MostlyReward
5760,137633_fnca,35,Reward,MostlyReward
