,HCPID,Trial,TrialType,BlockType
12417,178849_fnca,1,Reward,MostlyReward
12418,178849_fnca,2,Reward,MostlyReward
12419,178849_fnca,3,Punishment,MostlyReward
12420,178849_fnca,4,Reward,MostlyReward
12421,178849_fnca,5,Reward,MostlyReward
12422,178849_fnca,6,Reward,MostlyReward
12423,178849_fnca,7,Neutral,MostlyReward
12424,178849_fnca,8,Reward,MostlyReward
12425,178849_fnca,10,Reward,MostlyPunishment
12426,178849_fnca,11,Punishment,MostlyPunishment
12427,178849_fnca,12,Punishment,MostlyPunishment
12428,178849_fnca,13,Punishment,MostlyPunishment
12429,178849_fnca,14,Neutral,MostlyPunishment
12430,178849_fnca,15,Punishment,MostlyPunishment
12431,178849_fnca,16,Punishment,MostlyPunishment
12432,178849_fnca,17,Punishment,MostlyPunishment
12433,178849_fnca,19,Punishment,MostlyPunishment
12434,178849_fnca,20,Punishment,MostlyPunishment
12435,178849_fnca,21,Punishment,MostlyPunishment
12436,178849_fnca,22,Neutral,MostlyPunishment
12437,178849_fnca,23,Punishment,MostlyPunishment
12438,178849_fnca,24,Neutral,MostlyPunishment
12439,178849_fnca,25,Punishment,MostlyPunishment
12440,178849_fnca,26,Punishment,MostlyPunishment
12441,178849_fnca,28,Reward,MostlyReward
12442,178849_fnca,29,Reward,MostlyReward
12443,178849_fnca,30,Punishment,MostlyReward
12444,178849_fnca,31,Reward,MostlyReward
12445,178849_fnca,32,Punishment,MostlyReward
12446,178849_fnca,33,Reward,MostlyReward
12447,178849_fnca,34,Reward,MostlyReward
12448,178849_fnca,35,Reward,MostlyReward
12449,178849_fnca,1,Punishment,MostlyPunishment
12450,178849_fnca,2,Punishment,MostlyPunishment
12451,178849_fnca,3,Reward,MostlyPunishment
12452,178849_fnca,4,Punishment,MostlyPunishment
12453,178849_fnca,5,Reward,MostlyPunishment
12454,178849_fnca,6,Punishment,MostlyPunishment
12455,178849_fnca,7,Punishment,MostlyPunishment
12456,178849_fnca,8,Punishment,MostlyPunishment
12457,178849_fnca,10,Reward,MostlyReward
12458,178849_fnca,11,Neutral,MostlyReward
12459,178849_fnca,12,Reward,MostlyReward
12460,178849_fnca,13,Reward,MostlyReward
12461,178849_fnca,14,Reward,MostlyReward
12462,178849_fnca,15,Reward,MostlyReward
12463,178849_fnca,16,Neutral,MostlyReward
12464,178849_fnca,17,Reward,MostlyReward
12465,178849_fnca,19,Punishment,MostlyPunishment
12466,178849_fnca,20,Punishment,MostlyPunishment
12467,178849_fnca,21,Reward,MostlyPunishment
12468,178849_fnca,22,Punishment,MostlyPunishment
12469,178849_fnca,23,Reward,MostlyPunishment
12470,178849_fnca,24,Punishment,MostlyPunishment
12471,178849_fnca,25,Punishment,MostlyPunishment
12472,178849_fnca,26,Punishment,MostlyPunishment
12473,178849_fnca,28,Reward,MostlyReward
12474,178849_fnca,29,Reward,MostlyReward
12475,178849_fnca,30,Punishment,MostlyReward
12476,178849_fnca,31,Reward,MostlyReward
12477,178849_fnca,32,Punishment,MostlyReward
12478,178849_fnca,33,Reward,MostlyReward
12479,178849_fnca,34,Reward,MostlyReward
12480,178849_fnca,35,Reward,MostlyReward
