,HCPID,Trial,TrialType,BlockType
11713,173334_fnca,1,Reward,MostlyReward
11714,173334_fnca,2,Reward,MostlyReward
11715,173334_fnca,3,Punishment,MostlyReward
11716,173334_fnca,4,Reward,MostlyReward
11717,173334_fnca,5,Reward,MostlyReward
11718,173334_fnca,6,Reward,MostlyReward
11719,173334_fnca,7,Neutral,MostlyReward
11720,173334_fnca,8,Reward,MostlyReward
11721,173334_fnca,10,Reward,MostlyPunishment
11722,173334_fnca,11,Punishment,MostlyPunishment
11723,173334_fnca,12,Punishment,MostlyPunishment
11724,173334_fnca,13,Punishment,MostlyPunishment
11725,173334_fnca,14,Neutral,MostlyPunishment
11726,173334_fnca,15,Punishment,MostlyPunishment
11727,173334_fnca,16,Punishment,MostlyPunishment
11728,173334_fnca,17,Punishment,MostlyPunishment
11729,173334_fnca,19,Punishment,MostlyPunishment
11730,173334_fnca,20,Punishment,MostlyPunishment
11731,173334_fnca,21,Punishment,MostlyPunishment
11732,173334_fnca,22,Neutral,MostlyPunishment
11733,173334_fnca,23,Punishment,MostlyPunishment
11734,173334_fnca,24,Neutral,MostlyPunishment
11735,173334_fnca,25,Punishment,MostlyPunishment
11736,173334_fnca,26,Punishment,MostlyPunishment
11737,173334_fnca,28,Reward,MostlyReward
11738,173334_fnca,29,Reward,MostlyReward
11739,173334_fnca,30,Punishment,MostlyReward
11740,173334_fnca,31,Reward,MostlyReward
11741,173334_fnca,32,Punishment,MostlyReward
11742,173334_fnca,33,Reward,MostlyReward
11743,173334_fnca,34,Reward,MostlyReward
11744,173334_fnca,35,Reward,MostlyReward
11745,173334_fnca,1,Punishment,MostlyPunishment
11746,173334_fnca,2,Punishment,MostlyPunishment
11747,173334_fnca,3,Reward,MostlyPunishment
11748,173334_fnca,4,Punishment,MostlyPunishment
11749,173334_fnca,5,Reward,MostlyPunishment
11750,173334_fnca,6,Punishment,MostlyPunishment
11751,173334_fnca,7,Punishment,MostlyPunishment
11752,173334_fnca,8,Punishment,MostlyPunishment
11753,173334_fnca,10,Reward,MostlyReward
11754,173334_fnca,11,Neutral,MostlyReward
11755,173334_fnca,12,Reward,MostlyReward
11756,173334_fnca,13,Reward,MostlyReward
11757,173334_fnca,14,Reward,MostlyReward
11758,173334_fnca,15,Reward,MostlyReward
11759,173334_fnca,16,Neutral,MostlyReward
11760,173334_fnca,17,Reward,MostlyReward
11761,173334_fnca,19,Punishment,MostlyPunishment
11762,173334_fnca,20,Punishment,MostlyPunishment
11763,173334_fnca,21,Reward,MostlyPunishment
11764,173334_fnca,22,Punishment,MostlyPunishment
11765,173334_fnca,23,Reward,MostlyPunishment
11766,173334_fnca,24,Punishment,MostlyPunishment
11767,173334_fnca,25,Punishment,MostlyPunishment
11768,173334_fnca,26,Punishment,MostlyPunishment
11769,173334_fnca,28,Reward,MostlyReward
11770,173334_fnca,29,Reward,MostlyReward
11771,173334_fnca,30,Punishment,MostlyReward
11772,173334_fnca,31,Reward,MostlyReward
11773,173334_fnca,32,Punishment,MostlyReward
11774,173334_fnca,33,Reward,MostlyReward
11775,173334_fnca,34,Reward,MostlyReward
11776,173334_fnca,35,Reward,MostlyReward
