TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,alpha,egs,r
Neutral,MostlyReward,j,645,1,41,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,2,42,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,43,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,44,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,45,228,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,46,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,47,228,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,48,228,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,49,228,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,50,228,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,51,228,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,52,228,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,53,228,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,54,228,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,55,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,56,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,228,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,58,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,59,228,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,60,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,61,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,63,228,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,0,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,1,229,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,3,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,4,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,229,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,6,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,229,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,0,8,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,9,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,2,10,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,11,229,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,4,12,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,13,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,14,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,15,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,16,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,2,18,229,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,3,19,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,4,20,229,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,5,21,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,22,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,23,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,24,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,25,229,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,26,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,27,229,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,28,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,29,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,30,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,31,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,32,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,33,229,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,34,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,35,229,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,36,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,37,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,38,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,40,229,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,1,41,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,2,42,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,43,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,44,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,45,229,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,46,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,47,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,48,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,49,229,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,50,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,51,229,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,52,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,53,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,54,229,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,55,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,56,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,229,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,58,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,59,229,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,61,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,63,229,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,0,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,230,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,3,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,4,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,230,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,6,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,230,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,0,8,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,9,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,11,230,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,4,12,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,14,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,15,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,16,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,17,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,18,230,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,3,19,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,4,20,230,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,5,21,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,22,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,23,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,24,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,25,230,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,26,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,27,230,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,28,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,29,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,30,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,31,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,32,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,33,230,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,34,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,35,230,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,36,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,37,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,38,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,40,230,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,1,41,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,2,42,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,43,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,44,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,45,230,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,46,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,47,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,48,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,49,230,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,50,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,51,230,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,52,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,53,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,54,230,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,55,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,56,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,230,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,58,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,59,230,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,61,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,62,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,230,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,0,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,231,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,3,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,4,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,5,231,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,6,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,7,231,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,0,8,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,9,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,2,10,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,11,231,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,4,12,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,14,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,15,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,16,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,17,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,18,231,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,3,19,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,4,20,231,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,5,21,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,22,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,23,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,24,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,25,231,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,26,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,27,231,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,4,28,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,29,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,30,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,31,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,32,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,33,231,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,34,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,35,231,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,36,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,37,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,38,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,40,231,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,1,41,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,2,42,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,43,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,44,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,45,231,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,46,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,47,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,48,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,49,231,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,50,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,51,231,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,4,52,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,53,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,54,231,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,55,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,56,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,231,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,58,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,59,231,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,61,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,6,62,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,63,231,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,0,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,1,232,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,2,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,3,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,4,4,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,232,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,6,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,232,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,0,8,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,9,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,10,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,11,232,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,4,12,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,14,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,15,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,16,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,17,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,2,18,232,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,3,19,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,4,20,232,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,5,21,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,6,22,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,23,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,24,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,25,232,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,26,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,27,232,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,28,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,29,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,30,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,31,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,32,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,33,232,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,2,34,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,35,232,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,36,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,5,37,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,38,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,39,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,40,232,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,1,41,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,2,42,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,43,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,44,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,45,232,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,46,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,47,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,48,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,49,232,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,50,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,51,232,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,52,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,53,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,54,232,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,55,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,56,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,232,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,58,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,59,232,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,61,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,62,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,232,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,0,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,233,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,2,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,3,3,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,4,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,5,233,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,6,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,7,233,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,j,645,0,8,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,9,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,2,10,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,3,11,233,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,4,12,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,13,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,14,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,15,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,0,16,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,1,17,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,2,18,233,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,j,645,3,19,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,4,20,233,0.401534,1.2984301,0.688704535
Neutral,MostlyPunishment,f,645,5,21,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,22,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,23,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,24,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,1,25,233,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,2,26,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,27,233,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,28,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,29,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,30,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,31,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,32,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,33,233,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,34,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,35,233,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,36,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,37,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,38,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,7,39,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,40,233,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,1,41,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,2,42,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,43,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,44,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,45,233,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,f,645,6,46,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,47,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,0,48,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,49,233,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,2,50,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,3,51,233,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,4,52,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,5,53,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,6,54,233,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,j,645,7,55,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,0,56,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,57,233,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,58,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,59,233,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,f,645,4,60,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,5,61,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,6,62,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,7,63,233,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,0,0,234,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,1,1,234,0.401534,1.2984301,0.688704535
Punishment,MostlyReward,j,645,2,2,234,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,3,3,234,0.401534,1.2984301,0.688704535
Reward,MostlyReward,f,645,4,4,234,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,5,5,234,0.401534,1.2984301,0.688704535
Neutral,MostlyReward,j,645,6,6,234,0.401534,1.2984301,0.688704535
Reward,MostlyReward,j,645,7,7,234,0.401534,1.2984301,0.688704535
Reward,MostlyPunishment,f,645,0,8,234,0.401534,1.2984301,0.688704535
Punishment,MostlyPunishment,f,645,1,9,234,0.401534,1.2984301,0.688704535
