TrialType,BlockType,Response,RT,BlockTrial,Trial,Epoch,alpha,egs,r
Neutral,MostlyReward,j,645,1,41,22,0.5,0.35,1
Reward,MostlyReward,j,645,2,42,22,0.5,0.35,1
Reward,MostlyReward,j,645,3,43,22,0.5,0.35,1
Reward,MostlyReward,j,645,4,44,22,0.5,0.35,1
Reward,MostlyReward,j,645,5,45,22,0.5,0.35,1
Neutral,MostlyReward,j,645,6,46,22,0.5,0.35,1
Reward,MostlyReward,j,645,7,47,22,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,48,22,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,49,22,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,50,22,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,51,22,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,52,22,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,53,22,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,54,22,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,55,22,0.5,0.35,1
Reward,MostlyReward,j,645,0,56,22,0.5,0.35,1
Reward,MostlyReward,j,645,1,57,22,0.5,0.35,1
Punishment,MostlyReward,j,645,2,58,22,0.5,0.35,1
Reward,MostlyReward,j,645,3,59,22,0.5,0.35,1
Punishment,MostlyReward,j,645,4,60,22,0.5,0.35,1
Reward,MostlyReward,j,645,5,61,22,0.5,0.35,1
Reward,MostlyReward,j,645,6,62,22,0.5,0.35,1
Reward,MostlyReward,j,645,7,63,22,0.5,0.35,1
Reward,MostlyReward,j,645,0,0,23,0.5,0.35,1
Reward,MostlyReward,f,645,1,1,23,0.5,0.35,1
Punishment,MostlyReward,j,645,2,2,23,0.5,0.35,1
Reward,MostlyReward,f,645,3,3,23,0.5,0.35,1
Reward,MostlyReward,f,645,4,4,23,0.5,0.35,1
Reward,MostlyReward,f,645,5,5,23,0.5,0.35,1
Neutral,MostlyReward,f,645,6,6,23,0.5,0.35,1
Reward,MostlyReward,j,645,7,7,23,0.5,0.35,1
Reward,MostlyPunishment,j,645,0,8,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,9,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,10,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,11,23,0.5,0.35,1
Neutral,MostlyPunishment,j,645,4,12,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,13,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,14,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,15,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,16,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,17,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,18,23,0.5,0.35,1
Neutral,MostlyPunishment,j,645,3,19,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,4,20,23,0.5,0.35,1
Neutral,MostlyPunishment,f,645,5,21,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,22,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,23,23,0.5,0.35,1
Reward,MostlyReward,j,645,0,24,23,0.5,0.35,1
Reward,MostlyReward,j,645,1,25,23,0.5,0.35,1
Punishment,MostlyReward,j,645,2,26,23,0.5,0.35,1
Reward,MostlyReward,j,645,3,27,23,0.5,0.35,1
Punishment,MostlyReward,j,645,4,28,23,0.5,0.35,1
Reward,MostlyReward,j,645,5,29,23,0.5,0.35,1
Reward,MostlyReward,j,645,6,30,23,0.5,0.35,1
Reward,MostlyReward,j,645,7,31,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,32,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,33,23,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,34,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,35,23,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,36,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,37,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,38,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,39,23,0.5,0.35,1
Reward,MostlyReward,j,645,0,40,23,0.5,0.35,1
Neutral,MostlyReward,j,645,1,41,23,0.5,0.35,1
Reward,MostlyReward,j,645,2,42,23,0.5,0.35,1
Reward,MostlyReward,j,645,3,43,23,0.5,0.35,1
Reward,MostlyReward,j,645,4,44,23,0.5,0.35,1
Reward,MostlyReward,j,645,5,45,23,0.5,0.35,1
Neutral,MostlyReward,j,645,6,46,23,0.5,0.35,1
Reward,MostlyReward,j,645,7,47,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,48,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,49,23,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,50,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,51,23,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,52,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,53,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,54,23,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,55,23,0.5,0.35,1
Reward,MostlyReward,j,645,0,56,23,0.5,0.35,1
Reward,MostlyReward,j,645,1,57,23,0.5,0.35,1
Punishment,MostlyReward,j,645,2,58,23,0.5,0.35,1
Reward,MostlyReward,j,645,3,59,23,0.5,0.35,1
Punishment,MostlyReward,j,645,4,60,23,0.5,0.35,1
Reward,MostlyReward,j,645,5,61,23,0.5,0.35,1
Reward,MostlyReward,j,645,6,62,23,0.5,0.35,1
Reward,MostlyReward,j,645,7,63,23,0.5,0.35,1
Reward,MostlyReward,j,645,0,0,24,0.5,0.35,1
Reward,MostlyReward,f,645,1,1,24,0.5,0.35,1
Punishment,MostlyReward,j,645,2,2,24,0.5,0.35,1
Reward,MostlyReward,f,645,3,3,24,0.5,0.35,1
Reward,MostlyReward,f,645,4,4,24,0.5,0.35,1
Reward,MostlyReward,f,645,5,5,24,0.5,0.35,1
Neutral,MostlyReward,j,645,6,6,24,0.5,0.35,1
Reward,MostlyReward,j,645,7,7,24,0.5,0.35,1
Reward,MostlyPunishment,f,645,0,8,24,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,9,24,0.5,0.35,1
Punishment,MostlyPunishment,f,645,2,10,24,0.5,0.35,1
Punishment,MostlyPunishment,f,645,3,11,24,0.5,0.35,1
Neutral,MostlyPunishment,f,645,4,12,24,0.5,0.35,1
Punishment,MostlyPunishment,f,645,5,13,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,14,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,15,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,16,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,17,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,18,24,0.5,0.35,1
Neutral,MostlyPunishment,j,645,3,19,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,4,20,24,0.5,0.35,1
Neutral,MostlyPunishment,f,645,5,21,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,22,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,23,24,0.5,0.35,1
Reward,MostlyReward,j,645,0,24,24,0.5,0.35,1
Reward,MostlyReward,j,645,1,25,24,0.5,0.35,1
Punishment,MostlyReward,j,645,2,26,24,0.5,0.35,1
Reward,MostlyReward,j,645,3,27,24,0.5,0.35,1
Punishment,MostlyReward,j,645,4,28,24,0.5,0.35,1
Reward,MostlyReward,j,645,5,29,24,0.5,0.35,1
Reward,MostlyReward,j,645,6,30,24,0.5,0.35,1
Reward,MostlyReward,j,645,7,31,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,32,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,33,24,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,34,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,35,24,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,36,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,37,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,38,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,39,24,0.5,0.35,1
Reward,MostlyReward,j,645,0,40,24,0.5,0.35,1
Neutral,MostlyReward,j,645,1,41,24,0.5,0.35,1
Reward,MostlyReward,j,645,2,42,24,0.5,0.35,1
Reward,MostlyReward,j,645,3,43,24,0.5,0.35,1
Reward,MostlyReward,j,645,4,44,24,0.5,0.35,1
Reward,MostlyReward,j,645,5,45,24,0.5,0.35,1
Neutral,MostlyReward,j,645,6,46,24,0.5,0.35,1
Reward,MostlyReward,j,645,7,47,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,48,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,49,24,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,50,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,51,24,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,52,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,53,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,54,24,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,55,24,0.5,0.35,1
Reward,MostlyReward,j,645,0,56,24,0.5,0.35,1
Reward,MostlyReward,j,645,1,57,24,0.5,0.35,1
Punishment,MostlyReward,j,645,2,58,24,0.5,0.35,1
Reward,MostlyReward,j,645,3,59,24,0.5,0.35,1
Punishment,MostlyReward,j,645,4,60,24,0.5,0.35,1
Reward,MostlyReward,j,645,5,61,24,0.5,0.35,1
Reward,MostlyReward,j,645,6,62,24,0.5,0.35,1
Reward,MostlyReward,j,645,7,63,24,0.5,0.35,1
Reward,MostlyReward,f,645,0,0,25,0.5,0.35,1
Reward,MostlyReward,j,645,1,1,25,0.5,0.35,1
Punishment,MostlyReward,f,645,2,2,25,0.5,0.35,1
Reward,MostlyReward,j,645,3,3,25,0.5,0.35,1
Reward,MostlyReward,j,645,4,4,25,0.5,0.35,1
Reward,MostlyReward,f,645,5,5,25,0.5,0.35,1
Neutral,MostlyReward,j,645,6,6,25,0.5,0.35,1
Reward,MostlyReward,j,645,7,7,25,0.5,0.35,1
Reward,MostlyPunishment,f,645,0,8,25,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,9,25,0.5,0.35,1
Punishment,MostlyPunishment,f,645,2,10,25,0.5,0.35,1
Punishment,MostlyPunishment,f,645,3,11,25,0.5,0.35,1
Neutral,MostlyPunishment,f,645,4,12,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,13,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,14,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,15,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,16,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,17,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,18,25,0.5,0.35,1
Neutral,MostlyPunishment,j,645,3,19,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,4,20,25,0.5,0.35,1
Neutral,MostlyPunishment,j,645,5,21,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,22,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,23,25,0.5,0.35,1
Reward,MostlyReward,j,645,0,24,25,0.5,0.35,1
Reward,MostlyReward,j,645,1,25,25,0.5,0.35,1
Punishment,MostlyReward,j,645,2,26,25,0.5,0.35,1
Reward,MostlyReward,j,645,3,27,25,0.5,0.35,1
Punishment,MostlyReward,j,645,4,28,25,0.5,0.35,1
Reward,MostlyReward,j,645,5,29,25,0.5,0.35,1
Reward,MostlyReward,j,645,6,30,25,0.5,0.35,1
Reward,MostlyReward,j,645,7,31,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,32,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,33,25,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,34,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,35,25,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,36,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,37,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,38,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,39,25,0.5,0.35,1
Reward,MostlyReward,j,645,0,40,25,0.5,0.35,1
Neutral,MostlyReward,j,645,1,41,25,0.5,0.35,1
Reward,MostlyReward,j,645,2,42,25,0.5,0.35,1
Reward,MostlyReward,j,645,3,43,25,0.5,0.35,1
Reward,MostlyReward,j,645,4,44,25,0.5,0.35,1
Reward,MostlyReward,j,645,5,45,25,0.5,0.35,1
Neutral,MostlyReward,j,645,6,46,25,0.5,0.35,1
Reward,MostlyReward,j,645,7,47,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,48,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,49,25,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,50,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,51,25,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,52,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,53,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,54,25,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,55,25,0.5,0.35,1
Reward,MostlyReward,j,645,0,56,25,0.5,0.35,1
Reward,MostlyReward,j,645,1,57,25,0.5,0.35,1
Punishment,MostlyReward,j,645,2,58,25,0.5,0.35,1
Reward,MostlyReward,j,645,3,59,25,0.5,0.35,1
Punishment,MostlyReward,j,645,4,60,25,0.5,0.35,1
Reward,MostlyReward,j,645,5,61,25,0.5,0.35,1
Reward,MostlyReward,j,645,6,62,25,0.5,0.35,1
Reward,MostlyReward,j,645,7,63,25,0.5,0.35,1
Reward,MostlyReward,j,645,0,0,26,0.5,0.35,1
Reward,MostlyReward,f,645,1,1,26,0.5,0.35,1
Punishment,MostlyReward,f,645,2,2,26,0.5,0.35,1
Reward,MostlyReward,j,645,3,3,26,0.5,0.35,1
Reward,MostlyReward,j,645,4,4,26,0.5,0.35,1
Reward,MostlyReward,f,645,5,5,26,0.5,0.35,1
Neutral,MostlyReward,f,645,6,6,26,0.5,0.35,1
Reward,MostlyReward,j,645,7,7,26,0.5,0.35,1
Reward,MostlyPunishment,j,645,0,8,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,9,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,10,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,11,26,0.5,0.35,1
Neutral,MostlyPunishment,j,645,4,12,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,13,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,14,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,15,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,16,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,17,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,18,26,0.5,0.35,1
Neutral,MostlyPunishment,j,645,3,19,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,4,20,26,0.5,0.35,1
Neutral,MostlyPunishment,j,645,5,21,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,22,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,23,26,0.5,0.35,1
Reward,MostlyReward,j,645,0,24,26,0.5,0.35,1
Reward,MostlyReward,j,645,1,25,26,0.5,0.35,1
Punishment,MostlyReward,j,645,2,26,26,0.5,0.35,1
Reward,MostlyReward,j,645,3,27,26,0.5,0.35,1
Punishment,MostlyReward,j,645,4,28,26,0.5,0.35,1
Reward,MostlyReward,j,645,5,29,26,0.5,0.35,1
Reward,MostlyReward,j,645,6,30,26,0.5,0.35,1
Reward,MostlyReward,j,645,7,31,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,32,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,33,26,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,34,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,35,26,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,36,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,37,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,38,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,39,26,0.5,0.35,1
Reward,MostlyReward,j,645,0,40,26,0.5,0.35,1
Neutral,MostlyReward,j,645,1,41,26,0.5,0.35,1
Reward,MostlyReward,j,645,2,42,26,0.5,0.35,1
Reward,MostlyReward,j,645,3,43,26,0.5,0.35,1
Reward,MostlyReward,j,645,4,44,26,0.5,0.35,1
Reward,MostlyReward,j,645,5,45,26,0.5,0.35,1
Neutral,MostlyReward,j,645,6,46,26,0.5,0.35,1
Reward,MostlyReward,j,645,7,47,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,48,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,49,26,0.5,0.35,1
Reward,MostlyPunishment,j,645,2,50,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,51,26,0.5,0.35,1
Reward,MostlyPunishment,j,645,4,52,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,53,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,54,26,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,55,26,0.5,0.35,1
Reward,MostlyReward,j,645,0,56,26,0.5,0.35,1
Reward,MostlyReward,j,645,1,57,26,0.5,0.35,1
Punishment,MostlyReward,j,645,2,58,26,0.5,0.35,1
Reward,MostlyReward,j,645,3,59,26,0.5,0.35,1
Punishment,MostlyReward,j,645,4,60,26,0.5,0.35,1
Reward,MostlyReward,j,645,5,61,26,0.5,0.35,1
Reward,MostlyReward,j,645,6,62,26,0.5,0.35,1
Reward,MostlyReward,j,645,7,63,26,0.5,0.35,1
Reward,MostlyReward,j,645,0,0,27,0.5,0.35,1
Reward,MostlyReward,f,645,1,1,27,0.5,0.35,1
Punishment,MostlyReward,f,645,2,2,27,0.5,0.35,1
Reward,MostlyReward,j,645,3,3,27,0.5,0.35,1
Reward,MostlyReward,j,645,4,4,27,0.5,0.35,1
Reward,MostlyReward,j,645,5,5,27,0.5,0.35,1
Neutral,MostlyReward,f,645,6,6,27,0.5,0.35,1
Reward,MostlyReward,j,645,7,7,27,0.5,0.35,1
Reward,MostlyPunishment,j,645,0,8,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,9,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,10,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,11,27,0.5,0.35,1
Neutral,MostlyPunishment,j,645,4,12,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,5,13,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,14,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,7,15,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,0,16,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,17,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,18,27,0.5,0.35,1
Neutral,MostlyPunishment,j,645,3,19,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,4,20,27,0.5,0.35,1
Neutral,MostlyPunishment,j,645,5,21,27,0.5,0.35,1
Punishment,MostlyPunishment,j,645,6,22,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,23,27,0.5,0.35,1
Reward,MostlyReward,f,645,0,24,27,0.5,0.35,1
Reward,MostlyReward,f,645,1,25,27,0.5,0.35,1
Punishment,MostlyReward,f,645,2,26,27,0.5,0.35,1
Reward,MostlyReward,f,645,3,27,27,0.5,0.35,1
Punishment,MostlyReward,f,645,4,28,27,0.5,0.35,1
Reward,MostlyReward,f,645,5,29,27,0.5,0.35,1
Reward,MostlyReward,f,645,6,30,27,0.5,0.35,1
Reward,MostlyReward,f,645,7,31,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,0,32,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,33,27,0.5,0.35,1
Reward,MostlyPunishment,f,645,2,34,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,3,35,27,0.5,0.35,1
Reward,MostlyPunishment,f,645,4,36,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,5,37,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,6,38,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,39,27,0.5,0.35,1
Reward,MostlyReward,f,645,0,40,27,0.5,0.35,1
Neutral,MostlyReward,f,645,1,41,27,0.5,0.35,1
Reward,MostlyReward,f,645,2,42,27,0.5,0.35,1
Reward,MostlyReward,f,645,3,43,27,0.5,0.35,1
Reward,MostlyReward,f,645,4,44,27,0.5,0.35,1
Reward,MostlyReward,f,645,5,45,27,0.5,0.35,1
Neutral,MostlyReward,f,645,6,46,27,0.5,0.35,1
Reward,MostlyReward,f,645,7,47,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,0,48,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,49,27,0.5,0.35,1
Reward,MostlyPunishment,f,645,2,50,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,3,51,27,0.5,0.35,1
Reward,MostlyPunishment,f,645,4,52,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,5,53,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,6,54,27,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,55,27,0.5,0.35,1
Reward,MostlyReward,f,645,0,56,27,0.5,0.35,1
Reward,MostlyReward,f,645,1,57,27,0.5,0.35,1
Punishment,MostlyReward,f,645,2,58,27,0.5,0.35,1
Reward,MostlyReward,f,645,3,59,27,0.5,0.35,1
Punishment,MostlyReward,f,645,4,60,27,0.5,0.35,1
Reward,MostlyReward,f,645,5,61,27,0.5,0.35,1
Reward,MostlyReward,f,645,6,62,27,0.5,0.35,1
Reward,MostlyReward,f,645,7,63,27,0.5,0.35,1
Reward,MostlyReward,j,645,0,0,28,0.5,0.35,1
Reward,MostlyReward,f,645,1,1,28,0.5,0.35,1
Punishment,MostlyReward,j,645,2,2,28,0.5,0.35,1
Reward,MostlyReward,f,645,3,3,28,0.5,0.35,1
Reward,MostlyReward,f,645,4,4,28,0.5,0.35,1
Reward,MostlyReward,f,645,5,5,28,0.5,0.35,1
Neutral,MostlyReward,j,645,6,6,28,0.5,0.35,1
Reward,MostlyReward,j,645,7,7,28,0.5,0.35,1
Reward,MostlyPunishment,f,645,0,8,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,9,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,2,10,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,3,11,28,0.5,0.35,1
Neutral,MostlyPunishment,j,645,4,12,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,5,13,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,6,14,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,15,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,0,16,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,17,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,2,18,28,0.5,0.35,1
Neutral,MostlyPunishment,f,645,3,19,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,4,20,28,0.5,0.35,1
Neutral,MostlyPunishment,f,645,5,21,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,6,22,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,23,28,0.5,0.35,1
Reward,MostlyReward,f,645,0,24,28,0.5,0.35,1
Reward,MostlyReward,f,645,1,25,28,0.5,0.35,1
Punishment,MostlyReward,f,645,2,26,28,0.5,0.35,1
Reward,MostlyReward,f,645,3,27,28,0.5,0.35,1
Punishment,MostlyReward,f,645,4,28,28,0.5,0.35,1
Reward,MostlyReward,f,645,5,29,28,0.5,0.35,1
Reward,MostlyReward,f,645,6,30,28,0.5,0.35,1
Reward,MostlyReward,f,645,7,31,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,0,32,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,33,28,0.5,0.35,1
Reward,MostlyPunishment,f,645,2,34,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,3,35,28,0.5,0.35,1
Reward,MostlyPunishment,f,645,4,36,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,5,37,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,6,38,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,39,28,0.5,0.35,1
Reward,MostlyReward,f,645,0,40,28,0.5,0.35,1
Neutral,MostlyReward,f,645,1,41,28,0.5,0.35,1
Reward,MostlyReward,f,645,2,42,28,0.5,0.35,1
Reward,MostlyReward,f,645,3,43,28,0.5,0.35,1
Reward,MostlyReward,f,645,4,44,28,0.5,0.35,1
Reward,MostlyReward,f,645,5,45,28,0.5,0.35,1
Neutral,MostlyReward,f,645,6,46,28,0.5,0.35,1
Reward,MostlyReward,f,645,7,47,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,0,48,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,49,28,0.5,0.35,1
Reward,MostlyPunishment,f,645,2,50,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,3,51,28,0.5,0.35,1
Reward,MostlyPunishment,f,645,4,52,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,5,53,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,6,54,28,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,55,28,0.5,0.35,1
Reward,MostlyReward,f,645,0,56,28,0.5,0.35,1
Reward,MostlyReward,f,645,1,57,28,0.5,0.35,1
Punishment,MostlyReward,f,645,2,58,28,0.5,0.35,1
Reward,MostlyReward,f,645,3,59,28,0.5,0.35,1
Punishment,MostlyReward,f,645,4,60,28,0.5,0.35,1
Reward,MostlyReward,f,645,5,61,28,0.5,0.35,1
Reward,MostlyReward,f,645,6,62,28,0.5,0.35,1
Reward,MostlyReward,f,645,7,63,28,0.5,0.35,1
Reward,MostlyReward,f,645,0,0,29,0.5,0.35,1
Reward,MostlyReward,j,645,1,1,29,0.5,0.35,1
Punishment,MostlyReward,f,645,2,2,29,0.5,0.35,1
Reward,MostlyReward,j,645,3,3,29,0.5,0.35,1
Reward,MostlyReward,j,645,4,4,29,0.5,0.35,1
Reward,MostlyReward,j,645,5,5,29,0.5,0.35,1
Neutral,MostlyReward,f,645,6,6,29,0.5,0.35,1
Reward,MostlyReward,f,645,7,7,29,0.5,0.35,1
Reward,MostlyPunishment,j,645,0,8,29,0.5,0.35,1
Punishment,MostlyPunishment,j,645,1,9,29,0.5,0.35,1
Punishment,MostlyPunishment,j,645,2,10,29,0.5,0.35,1
Punishment,MostlyPunishment,j,645,3,11,29,0.5,0.35,1
Neutral,MostlyPunishment,j,645,4,12,29,0.5,0.35,1
Punishment,MostlyPunishment,f,645,5,13,29,0.5,0.35,1
Punishment,MostlyPunishment,f,645,6,14,29,0.5,0.35,1
Punishment,MostlyPunishment,f,645,7,15,29,0.5,0.35,1
Punishment,MostlyPunishment,f,645,0,16,29,0.5,0.35,1
Punishment,MostlyPunishment,f,645,1,17,29,0.5,0.35,1
Punishment,MostlyPunishment,f,645,2,18,29,0.5,0.35,1
Neutral,MostlyPunishment,f,645,3,19,29,0.5,0.35,1
Punishment,MostlyPunishment,f,645,4,20,29,0.5,0.35,1
